Conc1	1E-07	
Start1	180	
Stop1	299.8	
Kobs	0.0033996384584118	
Error Kobs	0.000624705221162898	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
180	-0.00410192	0	
180.2	-0.00392679	0.00005971	
180.4	-0.00358806	0.00011937	
180.6	-0.00362766	0.00017899	
180.8	-0.00350939	0.00023856	
181	-0.00364498	0.00029809	
181.2	-0.00373985	0.00035757	
181.4	-0.00386514	0.00041701	
181.6	-0.00389145	0.00047641	
181.8	-0.0038967	0.00053576	
182	-0.00396688	0.00059507	
182.2	-0.00368888	0.00065433	
182.4	-0.00323893	0.00071355	
182.6	-0.00331314	0.00077273	
182.8	-0.00343136	0.00083186	
183	-0.00344253	0.00089094	
183.2	-0.00369662	0.00094999	
183.4	-0.00368246	0.00100899	
183.6	-0.00436204	0.00106794	
183.8	-0.00410855	0.00112685	
184	-0.00408496	0.00118572	
184.2	-0.00432402	0.00124454	
184.4	-0.00406724	0.00130332	
184.6	-0.00439822	0.00136206	
184.8	-0.00450007	0.00142075	
185	-0.00478245	0.0014794	
185.2	-0.00462356	0.001538	
185.4	-0.00464305	0.00159656	
185.6	-0.00472521	0.00165508	
185.8	-0.0039473	0.00171356	
186	-0.00397015	0.00177199	
186.2	-0.00291308	0.00183037	
186.4	-0.00254306	0.00188872	
186.6	-0.00239158	0.00194701	
186.8	-0.00240626	0.00200527	
187	-0.0028486	0.00206348	
187.2	-0.00315103	0.00212165	
187.4	-0.00287209	0.00217978	
187.6	-0.00242527	0.00223786	
187.8	-0.00232438	0.0022959	
188	-0.00260604	0.0023539	
188.2	-0.00249836	0.00241185	
188.4	-0.00201173	0.00246976	
188.6	-0.00228125	0.00252763	
188.8	-0.00209865	0.00258545	
189	-0.00188111	0.00264323	
189.2	-0.00156192	0.00270097	
189.4	-0.00142537	0.00275866	
189.6	-0.00102481	0.00281631	
189.8	-0.00054765	0.00287392	
190	-0.00055093	0.00293149	
190.2	0.00029684	0.00298901	
190.4	0.0004514	0.00304649	
190.6	0.00049196	0.00310393	
190.8	0.00043526	0.00316132	
191	-0.00022168	0.00321867	
191.2	-0.0003289	0.00327598	
191.4	-0.0000245	0.00333325	
191.6	0.00026858	0.00339047	
191.8	-0.00033123	0.00344765	
192	-0.00033828	0.00350479	
192.2	-0.00015442	0.00356189	
192.4	-0.00039146	0.00361894	
192.6	-0.00045665	0.00367595	
192.8	-0.0000696	0.00373292	
193	-0.00020367	0.00378985	
193.2	0.00010917	0.00384673	
193.4	0.000375	0.00390357	
193.6	0.00025573	0.00396037	
193.8	0.00010797	0.00401712	
194	0.00064442	0.00407384	
194.2	0.00053585	0.00413051	
194.4	0.000657	0.00418714	
194.6	0.00034034	0.00424373	
194.8	0.00012802	0.00430027	
195	-0.00018219	0.00435677	
195.2	-0.00002627	0.00441324	
195.4	0.00062254	0.00446965	
195.6	0.00046514	0.00452603	
195.8	0.00072877	0.00458237	
196	0.0011947	0.00463866	
196.2	0.00157903	0.00469491	
196.4	0.00152467	0.00475112	
196.6	0.00170045	0.00480729	
196.8	0.00197567	0.00486341	
197	0.00192478	0.00491949	
197.2	0.00248986	0.00497554	
197.4	0.00259984	0.00503154	
197.6	0.00246122	0.00508749	
197.8	0.00234233	0.00514341	
