Conc1	3.125E-08	
Start1	420	
Stop1	779.8	
Kobs	0.0023044491822067	
Error Kobs	1.95701090638712E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
457.4	0.10790113	0.0939036	
457.6	0.10856076	0.09434	
457.8	0.10894639	0.09477576	
458	0.10936613	0.09521089	
458.2	0.10981321	0.09564539	
458.4	0.10990551	0.09607925	
458.6	0.1101631	0.09651247	
458.8	0.11073706	0.09694507	
459	0.11099865	0.09737703	
459.2	0.11130368	0.09780836	
459.4	0.11181854	0.09823907	
459.6	0.11265911	0.09866914	
459.8	0.11310987	0.09909859	
460	0.11355163	0.09952741	
460.2	0.11448812	0.09995561	
460.4	0.11503352	0.10038318	
460.6	0.11598655	0.10081013	
460.8	0.11663389	0.10123645	
461	0.11745506	0.10166215	
461.2	0.11847461	0.10208723	
461.4	0.11920004	0.10251169	
461.6	0.11996992	0.10293554	
461.8	0.1205847	0.10335876	
462	0.12084908	0.10378136	
462.2	0.12077875	0.10420335	
462.4	0.12085027	0.10462473	
462.6	0.12146603	0.10504549	
462.8	0.12184419	0.10546563	
463	0.12221438	0.10588516	
463.2	0.12263572	0.10630408	
463.4	0.12316153	0.10672239	
463.6	0.12369895	0.10714009	
463.8	0.12366885	0.10755718	
464	0.12404885	0.10797366	
464.2	0.12479558	0.10838953	
464.4	0.12523303	0.10880479	
464.6	0.12624833	0.10921945	
464.8	0.1264335	0.10963351	
465	0.12714129	0.11004696	
465.2	0.12790402	0.11045981	
465.4	0.12818638	0.11087205	
465.6	0.12878223	0.1112837	
465.8	0.12897783	0.11169474	
466	0.12904233	0.11210518	
466.2	0.12939838	0.11251503	
466.4	0.13019165	0.11292427	
466.6	0.13081118	0.11333292	
466.8	0.13133021	0.11374097	
467	0.13200659	0.11414843	
467.2	0.132401	0.11455529	
467.4	0.13288584	0.11496156	
467.6	0.13324605	0.11536724	
467.8	0.13364234	0.11577233	
468	0.1342237	0.11617682	
468.2	0.13458754	0.11658072	
468.4	0.13479449	0.11698404	
468.6	0.13519512	0.11738676	
468.8	0.13533831	0.1177889	
469	0.13579767	0.11819045	
469.2	0.13602183	0.11859142	
469.4	0.13646825	0.1189918	
469.6	0.13722459	0.1193916	
469.8	0.13769143	0.11979081	
470	0.13822284	0.12018944	
470.2	0.13902965	0.12058749	
470.4	0.13961873	0.12098496	
470.6	0.14000674	0.12138185	
470.8	0.14021538	0.12177816	
471	0.14042665	0.12217389	
471.2	0.14109267	0.12256904	
471.4	0.1417659	0.12296362	
471.6	0.14207201	0.12335762	
471.8	0.14262262	0.12375105	
472	0.14296807	0.1241439	
472.2	0.14344026	0.12453618	
472.4	0.14404742	0.12492788	
472.6	0.14470492	0.12531902	
472.8	0.14528389	0.12570959	
473	0.14567462	0.12609958	
473.2	0.14633588	0.12648901	
473.4	0.14723046	0.12687786	
473.6	0.14755617	0.12726615	
473.8	0.14811767	0.12765388	
474	0.14827282	0.12804104	
474.2	0.14865059	0.12842763	
474.4	0.14909684	0.12881366	
474.6	0.14946207	0.12919913	
474.8	0.14988923	0.12958403	
475	0.15068034	0.12996837	
475.2	0.15149204	0.13035215	
475.4	0.15168556	0.13073537	
475.6	0.15200455	0.13111804	
475.8	0.15262663	0.13150014	
476	0.15293373	0.13188169	
476.2	0.15339444	0.13226268	
476.4	0.15375898	0.13264311	
476.6	0.1538832	0.13302299	
476.8	0.15413533	0.13340231	
477	0.15408127	0.13378108	
477.2	0.15425321	0.1341593	
477.4	0.15427419	0.13453697	
477.6	0.15425053	0.13491409	
477.8	0.15479204	0.13529065	
478	0.15510884	0.13566667	
478.2	0.15563177	0.13604213	
478.4	0.15626619	0.13641705	
478.6	0.15683442	0.13679143	
478.8	0.15737986	0.13716525	
479	0.15786297	0.13753853	
479.2	0.15860511	0.13791127	
479.4	0.15914161	0.13828346	
479.6	0.15966748	0.13865511	
479.8	0.16024779	0.13902622	
480	0.16080314	0.13939678	
480.2	0.16115753	0.13976681	
480.4	0.16150016	0.14013629	
480.6	0.16200235	0.14050524	
480.8	0.16230665	0.14087365	
481	0.16264764	0.14124152	
481.2	0.16310935	0.14160885	
481.4	0.16346111	0.14197565	
481.6	0.16376291	0.14234191	
481.8	0.16457376	0.14270764	
482	0.16482127	0.14307283	
482.2	0.16505034	0.14343749	
482.4	0.16561344	0.14380162	
482.6	0.16602022	0.14416522	
482.8	0.16629683	0.14452829	
483	0.16660288	0.14489083	
483.2	0.16720225	0.14525284	
483.4	0.16762535	0.14561432	
483.6	0.16816156	0.14597527	
483.8	0.16827535	0.1463357	
484	0.16842247	0.1466956	
484.2	0.16840147	0.14705497	
484.4	0.16867868	0.14741382	
484.6	0.16894729	0.14777215	
484.8	0.16915032	0.14812996	
485	0.16958197	0.14848724	
485.2	0.16981245	0.148844	
485.4	0.17020582	0.14920024	
485.6	0.17049306	0.14955596	
485.8	0.17116368	0.14991117	
486	0.17173481	0.15026585	
486.2	0.17274095	0.15062002	
486.4	0.17318459	0.15097367	
486.6	0.17336044	0.1513268	
486.8	0.17364338	0.15167942	
487	0.17419109	0.15203152	
487.2	0.17496374	0.15238311	
487.4	0.17543771	0.15273419	
487.6	0.17575931	0.15308476	
487.8	0.17603455	0.15343481	
488	0.17634522	0.15378435	
488.2	0.17673568	0.15413339	
488.4	0.17703319	0.15448191	
488.6	0.17742845	0.15482992	
488.8	0.17782904	0.15517743	
489	0.17849453	0.15552443	
489.2	0.17870947	0.15587093	
489.4	0.17924556	0.15621692	
489.6	0.17938117	0.1565624	
489.8	0.17991647	0.15690738	
490	0.18095201	0.15725186	
490.2	0.18158929	0.15759583	
490.4	0.18143781	0.1579393	
490.6	0.18211728	0.15828227	
490.8	0.18240531	0.15862474	
491	0.18276263	0.15896671	
491.2	0.18290421	0.15930818	
491.4	0.18286056	0.15964916	
491.6	0.18304163	0.15998963	
491.8	0.18332009	0.16032961	
492	0.18328516	0.1606691	
492.2	0.18360851	0.16100808	
492.4	0.18384006	0.16134658	
492.6	0.18449953	0.16168458	
492.8	0.18460536	0.16202208	
493	0.18512149	0.1623591	
493.2	0.18510767	0.16269562	
493.4	0.18537608	0.16303165	
493.6	0.18548153	0.16336719	
493.8	0.18639776	0.16370224	
494	0.18734704	0.1640368	
494.2	0.18788213	0.16437088	
494.4	0.18815231	0.16470447	
494.6	0.18876283	0.16503757	
494.8	0.18860153	0.16537018	
495	0.1888473	0.16570231	
495.2	0.18907705	0.16603395	
495.4	0.18937182	0.16636511	
495.6	0.18969433	0.16669579	
495.8	0.19016166	0.16702599	
496	0.19078413	0.1673557	
496.2	0.19127969	0.16768493	
496.4	0.19140513	0.16801368	
496.6	0.19177584	0.16834195	
496.8	0.19183923	0.16866975	
497	0.19238063	0.16899706	
497.2	0.19239051	0.1693239	
497.4	0.19259239	0.16965026	
497.6	0.19326351	0.16997614	
497.8	0.19382916	0.17030155	
498	0.19387764	0.17062649	
498.2	0.19423256	0.17095094	
498.4	0.19459883	0.17127493	
498.6	0.19470477	0.17159844	
498.8	0.19508651	0.17192149	
499	0.19571179	0.17224406	
499.2	0.19635946	0.17256616	
499.4	0.19676644	0.17288779	
499.6	0.19741711	0.17320895	
499.8	0.19791703	0.17352964	
500	0.19835911	0.17384986	
500.2	0.19840212	0.17416962	
500.4	0.19890696	0.17448891	
500.6	0.19894111	0.17480773	
500.8	0.19910177	0.17512609	
501	0.19931865	0.17544399	
501.2	0.19952526	0.17576142	
501.4	0.19994859	0.17607839	
501.6	0.20041382	0.17639489	
501.8	0.20028583	0.17671093	
502	0.20044059	0.17702652	
502.2	0.20075873	0.17734164	
502.4	0.20121726	0.1776563	
502.6	0.20147659	0.1779705	
502.8	0.20197336	0.17828425	
503	0.20204248	0.17859753	
503.2	0.20230387	0.17891036	
503.4	0.20238983	0.17922274	
503.6	0.20263322	0.17953465	
503.8	0.20289113	0.17984612	
504	0.20329592	0.18015713	
504.2	0.20367219	0.18046768	
504.4	0.20397773	0.18077778	
504.6	0.20404785	0.18108743	
504.8	0.20436752	0.18139663	
505	0.20473037	0.18170537	
505.2	0.20526567	0.18201367	
505.4	0.20564361	0.18232151	
505.6	0.2060214	0.18262891	
505.8	0.20603908	0.18293586	
506	0.20643496	0.18324236	
506.2	0.20671944	0.18354841	
506.4	0.20729519	0.18385401	
506.6	0.20779345	0.18415918	
