Conc1	2.5E-07	
Start1	420	
Stop1	779.81	
Kobs	0.0023044491822067	
Error Kobs	1.95701090638712E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
420	-0.00047807	0	
420.2	0.00265629	0.00523545	
420.4	0.00645929	0.01042682	
420.6	0.01087957	0.01557448	
420.8	0.01564375	0.02067881	
421	0.02141812	0.02574016	
421.2	0.02700226	0.03075891	
421.4	0.03290176	0.0357354	
421.6	0.03914877	0.04066999	
421.8	0.04533222	0.04556304	
422	0.05135062	0.0504149	
422.2	0.05721875	0.0552259	
422.4	0.06282783	0.05999641	
422.6	0.06836397	0.06472675	
422.8	0.07393863	0.06941727	
423	0.07917784	0.07406829	
423.2	0.0841	0.07868017	
423.4	0.08915442	0.08325321	
423.6	0.09414306	0.08778775	
423.8	0.0995295	0.09228412	
424	0.104644	0.09674264	
424.2	0.10964827	0.10116361	
424.4	0.11488487	0.10554737	
424.6	0.11982493	0.10989422	
424.8	0.12472064	0.11420448	
425	0.12980496	0.11847845	
425.2	0.13397619	0.12271643	
425.4	0.13857118	0.12691874	
425.6	0.14336765	0.13108566	
425.8	0.14745241	0.13521751	
426	0.15194699	0.13931457	
426.2	0.15639785	0.14337714	
426.4	0.16111458	0.1474055	
426.6	0.16556379	0.15139995	
426.8	0.16989728	0.15536078	
427	0.17410474	0.15928825	
427.2	0.17807461	0.16318266	
427.4	0.18208716	0.16704428	
427.6	0.18598742	0.1708734	
427.8	0.19019436	0.17467027	
428	0.19397591	0.17843518	
428.2	0.19743971	0.1821684	
428.4	0.20144199	0.18587018	
428.6	0.20459909	0.1895408	
428.8	0.20836899	0.19318052	
429	0.21201052	0.19678959	
429.2	0.21561309	0.20036828	
429.4	0.2190467	0.20391684	
429.6	0.22241377	0.20743552	
429.8	0.2253878	0.21092459	
430	0.22915986	0.21438427	
430.2	0.23257549	0.21781483	
430.4	0.23631981	0.22121651	
430.6	0.23944085	0.22458955	
430.8	0.24271681	0.2279342	
431	0.24603583	0.23125068	
431.2	0.24866998	0.23453924	
431.4	0.25150016	0.23780012	
431.6	0.25444447	0.24103355	
431.8	0.25733179	0.24423975	
432	0.25993812	0.24741896	
432.2	0.26244599	0.2505714	
432.4	0.26560418	0.2536973	
432.6	0.26827654	0.25679689	
432.8	0.27162157	0.25987038	
433	0.27447123	0.262918	
433.2	0.27739972	0.26593996	
433.4	0.28027192	0.26893647	
433.6	0.28367204	0.27190776	
433.8	0.2867331	0.27485404	
434	0.28978257	0.27777551	
434.2	0.29264606	0.28067238	
434.4	0.2956719	0.28354487	
434.6	0.29818534	0.28639317	
434.8	0.30059779	0.28921749	
435	0.30265841	0.29201804	
435.2	0.30472622	0.294795	
435.4	0.30714982	0.29754859	
435.6	0.30952725	0.300279	
435.8	0.31196454	0.30298641	
436	0.314405	0.30567104	
436.2	0.31649456	0.30833306	
436.4	0.31885644	0.31097268	
436.6	0.32087003	0.31359006	
436.8	0.32327993	0.31618542	
437	0.32570074	0.31875892	
437.2	0.32811586	0.32131076	
437.4	0.33050488	0.32384111	
437.6	0.33317433	0.32635016	
437.8	0.33523796	0.32883809	
438	0.33770395	0.33130507	
438.2	0.34013351	0.33375128	
438.4	0.34241565	0.3361769	
438.6	0.34432857	0.3385821	
438.8	0.34614762	0.34096705	
439	0.34820665	0.34333191	
439.2	0.35046125	0.34567687	
439.4	0.35253115	0.34800209	
439.6	0.35436644	0.35030773	
439.8	0.35644244	0.35259396	
440	0.35786597	0.35486094	
440.2	0.3593909	0.35710884	
440.4	0.36132493	0.35933781	
440.6	0.36304235	0.36154802	
440.8	0.36488628	0.36373962	
441	0.36632515	0.36591277	
441.2	0.36795302	0.36806762	
441.4	0.36973383	0.37020433	
441.6	0.37164131	0.37232305	
441.8	0.37339186	0.37442394	
442	0.37516488	0.37650713	
442.2	0.37677511	0.37857279	
442.4	0.37850981	0.38062106	
442.6	0.38033759	0.38265208	
442.8	0.38185767	0.38466601	
443	0.38355373	0.38666298	
443.2	0.38496048	0.38864314	
443.4	0.38677646	0.39060662	
443.6	0.38823822	0.39255358	
443.8	0.38976982	0.39448414	
444	0.39113358	0.39639846	
444.2	0.39280694	0.39829665	
444.4	0.39445525	0.40017887	
444.6	0.39594777	0.40204523	
444.8	0.39727548	0.40389589	
445	0.39863571	0.40573096	
445.2	0.40058293	0.40755059	
445.4	0.40266037	0.4093549	
445.6	0.40451123	0.41114401	
445.8	0.40609776	0.41291807	
446	0.40746754	0.41467718	
446.2	0.40911353	0.41642149	
446.4	0.41079815	0.41815111	
446.6	0.41224617	0.41986618	
446.8	0.41335154	0.4215668	
447	0.41456143	0.4232531	
447.2	0.41572334	0.42492521	
447.4	0.41710983	0.42658324	
447.6	0.41800417	0.42822731	
447.8	0.41888204	0.42985754	
448	0.42018387	0.43147405	
448.2	0.42111669	0.43307694	
448.4	0.42191513	0.43466635	
448.6	0.42288087	0.43624237	
448.8	0.42392105	0.43780512	
449	0.42494686	0.43935471	
449.2	0.42657665	0.44089126	
449.4	0.42841825	0.44241488	
449.6	0.42926028	0.44392566	
449.8	0.43012193	0.44542373	
450	0.43122737	0.44690918	
450.2	0.43244786	0.44838213	
450.4	0.4336574	0.44984268	
450.6	0.43500265	0.45129093	
450.8	0.43607865	0.45272699	
451	0.43770201	0.45415096	
451.2	0.43902054	0.45556294	
451.4	0.44022706	0.45696304	
451.6	0.44165257	0.45835134	
451.8	0.4430039	0.45972796	
452	0.44462548	0.46109299	
452.2	0.44570476	0.46244652	
452.4	0.44704498	0.46378867	
452.6	0.44830901	0.46511951	
452.8	0.44951067	0.46643914	
453	0.4508173	0.46774767	
453.2	0.45225976	0.46904518	
453.4	0.4530927	0.47033177	
453.6	0.4538567	0.47160753	
453.8	0.45468005	0.47287254	
454	0.45538766	0.47412691	
454.2	0.45610349	0.47537071	
454.4	0.45657475	0.47660404	
454.6	0.45756158	0.47782699	
454.8	0.45825243	0.47903965	
