Conc1	5E-08	
Start1	180	
Stop1	299.8	
Kobs	0.0581717488893242	
Error Kobs	0.000486965419822274	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
180	-0.00139776	0	
180.2	-0.00118331	0.00025662	
180.4	-0.00082108	0.00050987	
180.6	-0.00072567	0.00075978	
180.8	-0.00042047	0.00100641	
181	-0.00022314	0.00124979	
181.2	-0.00054664	0.00148997	
181.4	-0.00014011	0.00172699	
181.6	-0.0000077	0.0019609	
181.8	0.0002193	0.00219172	
182	0.00079008	0.00241951	
182.2	0.00116238	0.0026443	
182.4	0.00240183	0.00286613	
182.6	0.00271415	0.00308505	
182.8	0.00296571	0.00330108	
183	0.00339118	0.00351428	
183.2	0.00391272	0.00372466	
183.4	0.00431445	0.00393228	
183.6	0.00464467	0.00413717	
183.8	0.00521295	0.00433937	
184	0.00514488	0.0045389	
184.2	0.00560641	0.00473581	
184.4	0.0058501	0.00493012	
184.6	0.00616565	0.00512188	
184.8	0.00612833	0.00531112	
185	0.00550134	0.00549787	
185.2	0.00501323	0.00568216	
185.4	0.00518212	0.00586403	
185.6	0.00467518	0.0060435	
185.8	0.00449632	0.00622061	
186	0.00442523	0.0063954	
186.2	0.00482245	0.00656788	
186.4	0.00549243	0.00673809	
186.6	0.00543514	0.00690607	
186.8	0.00598232	0.00707183	
187	0.00676326	0.00723542	
187.2	0.00783418	0.00739685	
187.4	0.00833945	0.00755616	
187.6	0.00858851	0.00771337	
187.8	0.00901474	0.00786851	
188	0.00874806	0.00802161	
188.2	0.00934349	0.0081727	
188.4	0.0095849	0.0083218	
188.6	0.01013476	0.00846894	
188.8	0.00998282	0.00861414	
189	0.00959623	0.00875743	
189.2	0.00986943	0.00889884	
189.4	0.00924326	0.00903839	
189.6	0.00896339	0.0091761	
189.8	0.00882824	0.009312	
190	0.00869538	0.00944611	
190.2	0.0093837	0.00957846	
190.4	0.00925155	0.00970906	
190.6	0.00911797	0.00983795	
190.8	0.00956209	0.00996514	
191	0.01028246	0.01009066	
191.2	0.01081965	0.01021453	
191.4	0.01100666	0.01033676	
191.6	0.01108681	0.01045739	
191.8	0.01096409	0.01057644	
192	0.01061683	0.01069391	
192.2	0.01077522	0.01080984	
192.4	0.01047019	0.01092425	
192.6	0.01064852	0.01103715	
192.8	0.01070306	0.01114856	
193	0.0109819	0.01125851	
193.2	0.01121276	0.01136701	
193.4	0.01061823	0.01147409	
193.6	0.01096262	0.01157975	
193.8	0.01108447	0.01168403	
194	0.01071446	0.01178693	
194.2	0.01026441	0.01188848	
194.4	0.01011781	0.0119887	
194.6	0.01059951	0.01208759	
194.8	0.01084005	0.01218519	
195	0.01092353	0.0122815	
195.2	0.01054539	0.01237654	
195.4	0.01081829	0.01247034	
195.6	0.01079022	0.01256289	
195.8	0.01002408	0.01265424	
196	0.0103187	0.01274438	
196.2	0.01067381	0.01283333	
196.4	0.01075017	0.01292111	
196.6	0.01150231	0.01300774	
196.8	0.01204867	0.01309323	
197	0.01245213	0.01317759	
197.2	0.0126286	0.01326085	
197.4	0.01277573	0.01334301	
197.6	0.01347584	0.01342408	
197.8	0.01356494	0.0135041	
198	0.01299341	0.01358305	
198.2	0.01289302	0.01366097	
198.4	0.01363554	0.01373787	
198.6	0.01364636	0.01381375	
198.8	0.01270845	0.01388864	
199	0.0129696	0.01396254	
199.2	0.01274735	0.01403546	
199.4	0.013124	0.01410743	
199.6	0.01289794	0.01417845	
199.8	0.01327595	0.01424854	
200	0.01422449	0.0143177	
200.2	0.01400157	0.01438596	
200.4	0.01410318	0.01445331	
200.6	0.01430315	0.01451979	
200.8	0.01397698	0.01458538	
201	0.01402795	0.01465011	
201.2	0.01421179	0.014714	
201.4	0.01446668	0.01477704	
201.6	0.01426346	0.01483925	
201.8	0.0139943	0.01490064	
202	0.01409354	0.01496123	
202.2	0.01466366	0.01502101	
202.4	0.01504803	0.01508002	
202.6	0.01522991	0.01513824	
202.8	0.0154079	0.0151957	
203	0.01651565	0.0152524	
203.2	0.01649454	0.01530836	
203.4	0.01735096	0.01536358	
203.6	0.01768483	0.01541808	
203.8	0.01858239	0.01547185	
204	0.01825226	0.01552492	
204.2	0.01780346	0.0155773	
204.4	0.0182992	0.01562898	
204.6	0.01777614	0.01567998	
204.8	0.01716727	0.01573031	
205	0.01730136	0.01577998	
205.2	0.01695139	0.015829	
205.4	0.01660887	0.01587737	
205.6	0.01588569	0.01592511	
205.8	0.01636106	0.01597221	
206	0.01602413	0.0160187	
206.2	0.01588039	0.01606458	
206.4	0.01560823	0.01610985	
206.6	0.01537489	0.01615452	
206.8	0.01564748	0.01619861	
207	0.01554953	0.01624212	
207.2	0.01523947	0.01628506	
207.4	0.01541841	0.01632743	
207.6	0.01553256	0.01636924	
207.8	0.01600997	0.01641051	
208	0.0158256	0.01645123	
208.2	0.01606244	0.01649141	
208.4	0.0164814	0.01653107	
208.6	0.01656361	0.0165702	
208.8	0.01712665	0.01660882	
209	0.01782959	0.01664694	
209.2	0.01786369	0.01668455	
209.4	0.01841737	0.01672166	
209.6	0.01855798	0.01675829	
209.8	0.01922469	0.01679444	
210	0.01856358	0.01683011	
210.2	0.01897118	0.01686531	
210.4	0.01910743	0.01690004	
210.6	0.01919856	0.01693432	
210.8	0.01934363	0.01696815	
211	0.01900761	0.01700154	
211.2	0.0190516	0.01703448	
211.4	0.01886468	0.01706699	
211.6	0.01872661	0.01709908	
211.8	0.01797546	0.01713074	
212	0.01821942	0.01716199	
212.2	0.01805313	0.01719282	
212.4	0.01764571	0.01722325	
212.6	0.01720602	0.01725328	
