Conc1	3.125E-08	
Start1	420	
Stop1	779.8	
Kobs	0.0161533364471026	
Error Kobs	0.000108886941950246	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
420	-0.00952431	0	
420.2	-0.00913631	0.0005951	
420.4	-0.00866084	0.00118766	
420.6	-0.00794133	0.0017777	
420.8	-0.00720417	0.00236522	
421	-0.00645214	0.00295023	
421.2	-0.00555107	0.00353274	
421.4	-0.00456205	0.00411277	
421.6	-0.00387939	0.00469033	
421.8	-0.00302511	0.00526542	
422	-0.00274841	0.00583806	
422.2	-0.00235304	0.00640825	
422.4	-0.00134014	0.00697602	
422.6	-0.00046223	0.00754136	
422.8	0.0004443	0.00810429	
423	0.00108401	0.00866481	
423.2	0.00167009	0.00922295	
423.4	0.00249153	0.0097787	
423.6	0.00325505	0.01033209	
423.8	0.00383117	0.01088311	
424	0.00502329	0.01143178	
424.2	0.00536566	0.01197812	
424.4	0.00597865	0.01252212	
424.6	0.0064469	0.0130638	
424.8	0.00695786	0.01360317	
425	0.00791086	0.01414023	
425.2	0.00848233	0.01467501	
425.4	0.00903323	0.01520751	
425.6	0.00928732	0.01573773	
425.8	0.00979718	0.01626569	
426	0.0098639	0.0167914	
426.2	0.01062637	0.01731487	
426.4	0.01147174	0.0178361	
426.6	0.01212612	0.01835511	
426.8	0.01229967	0.01887191	
427	0.01255693	0.0193865	
427.2	0.01270671	0.01989889	
427.4	0.01336262	0.0204091	
427.6	0.01421512	0.02091713	
427.8	0.01539222	0.021423	
428	0.01623781	0.02192671	
428.2	0.01663485	0.02242826	
428.4	0.01705145	0.02292768	
428.6	0.01768376	0.02342497	
428.8	0.01870948	0.02392014	
429	0.01954959	0.02441319	
429.2	0.02004139	0.02490414	
429.4	0.02111036	0.025393	
429.6	0.02170877	0.02587977	
429.8	0.0223207	0.02636446	
430	0.02316086	0.02684709	
430.2	0.02405199	0.02732766	
430.4	0.02474569	0.02780617	
430.6	0.02513316	0.02828265	
430.8	0.02483532	0.02875709	
431	0.02533813	0.02922951	
431.2	0.02555815	0.02969991	
431.4	0.02587833	0.03016831	
431.6	0.0269611	0.03063471	
431.8	0.02762734	0.03109912	
432	0.02767988	0.03156154	
432.2	0.02811938	0.032022	
432.4	0.02844071	0.03248049	
432.6	0.02880315	0.03293702	
432.8	0.02904831	0.03339161	
433	0.02962777	0.03384426	
433.2	0.03052176	0.03429497	
433.4	0.0310812	0.03474377	
433.6	0.03135493	0.03519064	
433.8	0.03192731	0.03563562	
434	0.0326121	0.03607869	
434.2	0.03337986	0.03651987	
434.4	0.03400359	0.03695918	
434.6	0.03485905	0.0373966	
434.8	0.03528744	0.03783216	
435	0.03564951	0.03826587	
435.2	0.0363343	0.03869772	
435.4	0.03743943	0.03912773	
435.6	0.03853641	0.03955591	
435.8	0.03914142	0.03998225	
436	0.03966006	0.04040678	
436.2	0.04023509	0.0408295	
436.4	0.04049039	0.04125042	
436.6	0.04093145	0.04166954	
436.8	0.04132211	0.04208687	
437	0.04179481	0.04250242	
437.2	0.042061	0.0429162	
437.4	0.04207592	0.04332822	
437.6	0.04241294	0.04373847	
437.8	0.04250323	0.04414698	
438	0.04268401	0.04455374	
438.2	0.04340564	0.04495877	
438.4	0.04376623	0.04536207	
438.6	0.04441636	0.04576365	
438.8	0.0443827	0.04616351	
439	0.04487663	0.04656167	
439.2	0.04576852	0.04695813	
439.4	0.04659583	0.0473529	
439.6	0.04702049	0.04774599	
439.8	0.0477059	0.0481374	
440	0.04834291	0.04852714	
440.2	0.04868442	0.04891521	
440.4	0.04931728	0.04930163	
440.6	0.04981276	0.04968641	
440.8	0.05015691	0.05006954	
441	0.05061741	0.05045103	
441.2	0.0513581	0.0508309	
441.4	0.05184704	0.05120915	
441.6	0.05261753	0.05158578	
441.8	0.05290963	0.05196081	
442	0.05313154	0.05233424	
442.2	0.05348488	0.05270607	
442.4	0.05404439	0.05307632	
442.6	0.05489984	0.05344499	
442.8	0.05532788	0.05381209	
443	0.05603878	0.05417762	
443.2	0.05661969	0.05454159	
443.4	0.05750951	0.054904	
443.6	0.05815595	0.05526488	
443.8	0.05879191	0.05562421	
444	0.05932493	0.05598201	
444.2	0.05999884	0.05633828	
444.4	0.06057703	0.05669303	
444.6	0.06083068	0.05704627	
444.8	0.06151298	0.057398	
445	0.0617933	0.05774823	
445.2	0.0624171	0.05809697	
445.4	0.06252912	0.05844422	
445.6	0.06302051	0.05878999	
445.8	0.06271559	0.05913428	
446	0.06267895	0.05947711	
446.2	0.0628296	0.05981847	
446.4	0.06291924	0.06015837	
446.6	0.06306099	0.06049683	
446.8	0.06318626	0.06083384	
447	0.06370775	0.06116942	
447.2	0.06457439	0.06150356	
447.4	0.06528753	0.06183627	
447.6	0.06569344	0.06216757	
447.8	0.06621423	0.06249746	
448	0.0668545	0.06282593	
448.2	0.06766552	0.06315301	
448.4	0.06798502	0.06347869	
448.6	0.06855935	0.06380298	
448.8	0.0693012	0.06412588	
449	0.06990963	0.06444741	
449.2	0.07060643	0.06476757	
449.4	0.07079039	0.06508636	
449.6	0.07143934	0.06540379	
449.8	0.07147008	0.06571987	
450	0.07178171	0.0660346	
450.2	0.07173346	0.06634799	
450.4	0.0719232	0.06666004	
450.6	0.07249466	0.06697076	
450.8	0.07289121	0.06728015	
451	0.07348887	0.06758822	
451.2	0.07427417	0.06789498	
451.4	0.07436607	0.06820043	
451.6	0.07425112	0.06850458	
451.8	0.07468936	0.06880742	
452	0.07511871	0.06910898	
452.2	0.07529899	0.06940925	
452.4	0.07501356	0.06970824	
452.6	0.07546095	0.07000596	
452.8	0.07577024	0.0703024	
453	0.07628973	0.07059758	
453.2	0.07676966	0.0708915	
453.4	0.07695382	0.07118416	
453.6	0.07708079	0.07147558	
453.8	0.07715998	0.07176576	
454	0.07733499	0.07205469	
454.2	0.07745344	0.0723424	
454.4	0.07795034	0.07262887	
454.6	0.07841054	0.07291413	
454.8	0.07858773	0.07319816	
455	0.07899457	0.07348099	
455.2	0.0798773	0.07376261	
455.4	0.0801866	0.07404303	
455.6	0.08059267	0.07432225	
455.8	0.08118255	0.07460028	
456	0.08153719	0.07487712	
456.2	0.08178446	0.07515278	
