Conc1	2E-07	
Start1	180	
Stop1	299.8	
Kobs	0.0581717488893242	
Error Kobs	0.000486965419822274	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
180	-0.00117422	0	
180.2	-0.00069408	0.0014118	
180.4	0.00036194	0.00279832	
180.6	0.00129368	0.00416	
180.8	0.00222111	0.0054973	
181	0.00331847	0.00681065	
181.2	0.00424158	0.00810047	
181.4	0.00569547	0.0093672	
181.6	0.00709988	0.01061124	
181.8	0.00816136	0.011833	
182	0.00940282	0.01303289	
182.2	0.01082148	0.01421128	
182.4	0.01291301	0.01536857	
182.6	0.01409573	0.01650513	
182.8	0.01559036	0.01762133	
183	0.01683292	0.01871755	
183.2	0.01801583	0.01979413	
183.4	0.01935352	0.02085144	
183.6	0.02067009	0.02188981	
183.8	0.0224847	0.02290958	
184	0.02394227	0.02391109	
184.2	0.02525265	0.02489466	
184.4	0.02697967	0.02586061	
184.6	0.02817886	0.02680927	
184.8	0.02912323	0.02774094	
185	0.029611	0.02865592	
185.2	0.03006446	0.02955452	
185.4	0.03136187	0.03043702	
185.6	0.0318231	0.03130372	
185.8	0.0324426	0.03215489	
186	0.0333269	0.03299083	
186.2	0.03466421	0.03381179	
186.4	0.03575235	0.03461805	
186.6	0.03605235	0.03540986	
186.8	0.03680972	0.0361875	
187	0.03728015	0.03695121	
187.2	0.03809229	0.03770125	
187.4	0.03921659	0.03843785	
187.6	0.04009677	0.03916126	
187.8	0.04135923	0.03987171	
188	0.04188425	0.04056944	
188.2	0.04237927	0.04125468	
188.4	0.04349755	0.04192764	
188.6	0.04424542	0.04258855	
188.8	0.04461659	0.04323762	
189	0.04482953	0.04387507	
189.2	0.04561524	0.0445011	
189.4	0.04594801	0.04511593	
189.6	0.04596656	0.04571974	
189.8	0.04664138	0.04631273	
190	0.04726949	0.04689511	
190.2	0.04855032	0.04746705	
190.4	0.04896306	0.04802876	
190.6	0.04879608	0.0485804	
190.8	0.04902402	0.04912217	
191	0.04965709	0.04965423	
191.2	0.0504516	0.05017676	
191.4	0.05099477	0.05068994	
191.6	0.05148841	0.05119392	
191.8	0.05238318	0.05168888	
192	0.05283903	0.05217497	
192.2	0.05345286	0.05265236	
192.4	0.05403704	0.0531212	
192.6	0.05441998	0.05358164	
192.8	0.05451694	0.05403384	
193	0.05476141	0.05447794	
193.2	0.05503403	0.05491408	
193.4	0.05479085	0.05534241	
193.6	0.05548184	0.05576308	
193.8	0.05614817	0.0561762	
194	0.05692731	0.05658193	
194.2	0.05723386	0.0569804	
194.4	0.05713951	0.05737172	
194.6	0.05755955	0.05775604	
194.8	0.05834044	0.05813348	
195	0.05886512	0.05850415	
195.2	0.05869456	0.05886819	
195.4	0.05935314	0.05922571	
195.6	0.05963683	0.05957683	
195.8	0.05959628	0.05992165	
196	0.05988506	0.06026031	
196.2	0.05995605	0.06059289	
196.4	0.06007449	0.06091952	
196.6	0.06052319	0.0612403	
196.8	0.06063557	0.06155534	
197	0.06079154	0.06186473	
197.2	0.06130005	0.06216858	
197.4	0.06187394	0.062467	
197.6	0.0627575	0.06276006	
197.8	0.06315004	0.06304788	
198	0.06315512	0.06333054	
198.2	0.06368286	0.06360814	
198.4	0.06428374	0.06388077	
198.6	0.0645065	0.06414852	
198.8	0.06465962	0.06441147	
199	0.06487174	0.06466972	
199.2	0.06502149	0.06492333	
199.4	0.06522923	0.06517241	
199.6	0.06463548	0.06541702	
199.8	0.06476322	0.06565726	
200	0.0654959	0.06589319	
200.2	0.06485913	0.06612489	
200.4	0.06532822	0.06635245	
200.6	0.06548197	0.06657593	
200.8	0.06509153	0.06679541	
201	0.06518281	0.06701096	
201.2	0.06573344	0.06722265	
201.4	0.06627974	0.06743054	
201.6	0.06596496	0.06763472	
201.8	0.06616516	0.06783523	
202	0.06589122	0.06803216	
202.2	0.06688097	0.06822556	
202.4	0.06694333	0.06841549	
202.6	0.06693426	0.06860203	
202.8	0.06762328	0.06878522	
203	0.06822736	0.06896513	
203.2	0.06808836	0.06914182	
203.4	0.06837784	0.06931535	
203.6	0.06925356	0.06948577	
203.8	0.0704182	0.06965313	
204	0.07059047	0.0698175	
204.2	0.07027187	0.06997893	
204.4	0.07134918	0.07013746	
204.6	0.07121266	0.07029315	
204.8	0.07117061	0.07044606	
205	0.07162337	0.07059623	
205.2	0.07199313	0.07074371	
205.4	0.07194717	0.07088854	
205.6	0.07170791	0.07103079	
205.8	0.07234983	0.07117048	
206	0.071968	0.07130768	
206.2	0.07194266	0.07144241	
206.4	0.07146997	0.07157474	
206.6	0.07085661	0.07170469	
206.8	0.07094163	0.07183232	
207	0.07071058	0.07195766	
207.2	0.07065184	0.07208076	
207.4	0.07115405	0.07220165	
207.6	0.07185646	0.07232038	
207.8	0.07182002	0.07243698	
208	0.07155446	0.07255149	
208.2	0.07153234	0.07266395	
208.4	0.0715511	0.0727744	
208.6	0.07163907	0.07288287	
208.8	0.07184741	0.07298939	
209	0.07234877	0.07309401	
209.2	0.07277962	0.07319676	
209.4	0.07299033	0.07329766	
209.6	0.07366812	0.07339676	
209.8	0.07383228	0.07349408	
210	0.07353579	0.07358966	
210.2	0.07362695	0.07368353	
210.4	0.07398399	0.07377572	
210.6	0.07409732	0.07386626	
210.8	0.07436729	0.07395517	
211	0.07387239	0.07404249	
211.2	0.07445334	0.07412825	
211.4	0.07442097	0.07421247	
211.6	0.07468738	0.07429519	
211.8	0.07393506	0.07437642	
212	0.07415567	0.0744562	
212.2	0.07393047	0.07453455	
212.4	0.07361973	0.0746115	
212.6	0.07341399	0.07468706	
212.8	0.07331401	0.07476128	
213	0.07378473	0.07483417	
213.2	0.07365432	0.07490575	
213.4	0.0736761	0.07497604	
213.6	0.07419441	0.07504508	
213.8	0.0744356	0.07511289	
214	0.07440214	0.07517948	
214.2	0.07481403	0.07524487	
214.4	0.074928	0.0753091	
214.6	0.07507833	0.07537217	
214.8	0.07489998	0.07543412	
215	0.07526633	0.07549495	
215.2	0.0757037	0.0755547	
215.4	0.07555226	0.07561338	
215.6	0.07552983	0.075671	
215.8	0.07526698	0.07572759	
216	0.07630863	0.07578317	
216.2	0.07597859	0.07583776	
216.4	0.0753876	0.07589137	
216.6	0.07535669	0.07594401	
216.8	0.07536937	0.07599572	
217	0.07525755	0.07604649	
217.2	0.07474132	0.07609636	
217.4	0.0755513	0.07614534	
217.6	0.07517536	0.07619344	
217.8	0.07513249	0.07624067	
218	0.07427579	0.07628706	
218.2	0.0740709	0.07633262	
218.4	0.07372815	0.07637737	
218.6	0.07377295	0.07642131	
218.8	0.0742193	0.07646447	
219	0.07481225	0.07650685	
219.2	0.07457138	0.07654848	
219.4	0.07419432	0.07658935	
219.6	0.07445826	0.0766295	
219.8	0.07482774	0.07666893	
220	0.07566746	0.07670765	
220.2	0.0751072	0.07674568	
220.4	0.07556175	0.07678302	
220.6	0.07619969	0.0768197	
220.8	0.07606472	0.07685572	
221	0.07608904	0.0768911	
221.2	0.07636919	0.07692584	
221.4	0.0765176	0.07695996	
221.6	0.07550203	0.07699347	
221.8	0.0759048	0.07702638	
222	0.07549402	0.0770587	
222.2	0.07582068	0.07709044	
222.4	0.07634852	0.07712161	
222.6	0.07637169	0.07715223	
222.8	0.07719371	0.07718229	
223	0.07726457	0.07721182	
223.2	0.07689147	0.07724082	
223.4	0.07670446	0.0772693	
223.6	0.07693625	0.07729727	
223.8	0.07695005	0.07732473	
224	0.07661345	0.07735171	
224.2	0.07652857	0.0773782	
224.4	0.07709342	0.07740422	
224.6	0.07713785	0.07742978	
224.8	0.07680038	0.07745487	
225	0.07685454	0.07747952	
225.2	0.07755183	0.07750372	
225.4	0.07744008	0.07752749	
225.6	0.07735963	0.07755084	
225.8	0.07792523	0.07757376	
226	0.07820742	0.07759628	
226.2	0.07817629	0.07761839	
226.4	0.07833764	0.07764011	
226.6	0.07864897	0.07766144	
226.8	0.07954081	0.07768239	
227	0.07930013	0.07770296	
227.2	0.07885441	0.07772316	
227.4	0.07845377	0.077743	
227.6	0.07838737	0.07776249	
227.8	0.07800851	0.07778162	
228	0.07706111	0.07780042	
228.2	0.07732689	0.07781887	
228.4	0.07765358	0.077837	
228.6	0.07799138	0.0778548	
228.8	0.07805887	0.07787229	
229	0.07874207	0.07788946	
