Conc1	2E-07	
Start1	180	
Stop1	299.8	
Kobs	0.0972439915747857	
Error Kobs	0.00132414856037619	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
180	0.00705228	0	
180.2	0.00868685	0.00256513	
180.4	0.009569	0.00504887	
180.6	0.01135447	0.00745381	
180.8	0.01333771	0.00978244	
181	0.01518135	0.01203719	
181.2	0.01707684	0.0142204	
181.4	0.01880803	0.01633434	
181.6	0.0209744	0.01838121	
181.8	0.02272071	0.02036313	
182	0.02487942	0.02228218	
182.2	0.02657784	0.02414033	
182.4	0.02869991	0.02593953	
182.6	0.03024539	0.02768165	
182.8	0.03178387	0.02936849	
183	0.03324763	0.03100181	
183.2	0.03517357	0.0325833	
183.4	0.03674776	0.03411462	
183.6	0.03885732	0.03559736	
183.8	0.04011503	0.03703305	
184	0.04175174	0.03842318	
184.2	0.04313923	0.03976921	
184.4	0.04344042	0.04107254	
184.6	0.04486844	0.04233451	
184.8	0.04566533	0.04355644	
185	0.04619521	0.0447396	
185.2	0.04699512	0.04588523	
185.4	0.04743801	0.0469945	
185.6	0.04827266	0.04806858	
185.8	0.04918826	0.04910858	
186	0.0504124	0.05011558	
186.2	0.05132027	0.05109064	
186.4	0.05226457	0.05203475	
186.6	0.05240179	0.05294891	
186.8	0.05365465	0.05383407	
187	0.05420255	0.05469114	
187.2	0.05497896	0.05552102	
187.4	0.05577619	0.05632457	
187.6	0.05612285	0.05710262	
187.8	0.05693345	0.05785599	
188	0.0571592	0.05858545	
188.2	0.05748831	0.05929177	
188.4	0.05807313	0.05997568	
188.6	0.05850306	0.06063789	
188.8	0.05937243	0.06127909	
189	0.06006154	0.06189994	
189.2	0.06081427	0.0625011	
189.4	0.06153773	0.06308318	
189.6	0.06264977	0.0636468	
189.8	0.06387668	0.06419253	
190	0.06489626	0.06472095	
190.2	0.06553725	0.0652326	
190.4	0.06573669	0.06572801	
190.6	0.06605129	0.06620771	
190.8	0.06638504	0.06667219	
191	0.06670528	0.06712193	
191.2	0.06735272	0.06755741	
191.4	0.06771265	0.06797906	
191.6	0.06766508	0.06838734	
191.8	0.06866152	0.06878266	
192	0.06919405	0.06916544	
192.2	0.06919493	0.06953608	
192.4	0.06993465	0.06989495	
192.6	0.07021099	0.07024244	
192.8	0.07046555	0.07057891	
193	0.07047578	0.0709047	
193.2	0.07042683	0.07122015	
193.4	0.0710202	0.07152559	
193.6	0.07121715	0.07182135	
193.8	0.07121237	0.07210771	
194	0.07156863	0.072385	
194.2	0.07151895	0.07265348	
194.4	0.07170656	0.07291345	
194.6	0.07199301	0.07316517	
194.8	0.07262192	0.0734089	
195	0.07393708	0.0736449	
195.2	0.07388614	0.07387341	
195.4	0.07397932	0.07409467	
195.6	0.07450366	0.07430891	
195.8	0.07494647	0.07451635	
196	0.07503189	0.07471721	
196.2	0.07512781	0.0749117	
196.4	0.07589595	0.07510002	
196.6	0.07605688	0.07528236	
196.8	0.07549631	0.07545892	
197	0.07542335	0.07562987	
197.2	0.07528207	0.0757954	
197.4	0.07527536	0.07595568	
197.6	0.07507238	0.07611088	
197.8	0.07478932	0.07626115	
198	0.07474698	0.07640665	
198.2	0.0744735	0.07654753	
198.4	0.07432764	0.07668395	
198.6	0.0747714	0.07681604	
198.8	0.07524598	0.07694393	
199	0.07533441	0.07706777	
199.2	0.07499184	0.07718768	
199.4	0.07554214	0.07730378	
199.6	0.07581171	0.07741621	
199.8	0.07591937	0.07752506	
200	0.07647643	0.07763046	
200.2	0.07716761	0.07773252	
200.4	0.07758105	0.07783133	
200.6	0.07756256	0.07792702	
200.8	0.07659565	0.07801966	
201	0.07693911	0.07810937	
201.2	0.07704654	0.07819623	
201.4	0.07673264	0.07828034	
201.6	0.07713371	0.07836177	
201.8	0.07688953	0.07844063	
202	0.07688199	0.07851698	
202.2	0.07696226	0.07859091	
202.4	0.07700955	0.07866249	
202.6	0.0775122	0.0787318	
202.8	0.07781332	0.07879891	
203	0.07768081	0.0788639	
203.2	0.07839737	0.07892682	
203.4	0.07849147	0.07898774	
203.6	0.07869628	0.07904674	
203.8	0.0789726	0.07910386	
204	0.07889809	0.07915916	
204.2	0.07913122	0.07921272	
204.4	0.07865175	0.07926457	
204.6	0.07841912	0.07931478	
204.8	0.07815486	0.0793634	
205	0.078553	0.07941047	
205.2	0.07851829	0.07945605	
205.4	0.07833327	0.07950018	
205.6	0.07826664	0.07954292	
205.8	0.07835802	0.07958429	
206	0.07867766	0.07962436	
206.2	0.07826915	0.07966315	
206.4	0.07842402	0.07970071	
206.6	0.07858903	0.07973708	
206.8	0.07912666	0.0797723	
207	0.07834882	0.0798064	
207.2	0.07895868	0.07983942	
207.4	0.0788394	0.07987139	
207.6	0.07877528	0.07990234	
207.8	0.07903339	0.07993232	
208	0.07931623	0.07996134	
208.2	0.07958653	0.07998944	
208.4	0.07939672	0.08001665	
208.6	0.07933123	0.080043	
208.8	0.07949791	0.08006851	
209	0.07885327	0.08009321	
209.2	0.07860353	0.08011713	
209.4	0.077955	0.08014029	
209.6	0.07761646	0.08016271	
209.8	0.07807937	0.08018442	
210	0.07782334	0.08020545	
210.2	0.07733463	0.0802258	
210.4	0.07745756	0.08024551	
210.6	0.07696366	0.0802646	
210.8	0.0770779	0.08028308	
211	0.07681642	0.08030097	
211.2	0.07728409	0.0803183	
211.4	0.07760815	0.08033507	
211.6	0.07762396	0.08035132	
211.8	0.07880515	0.08036705	
212	0.07918155	0.08038227	
212.2	0.07926375	0.08039702	
212.4	0.07940791	0.0804113	
212.6	0.07985003	0.08042512	
212.8	0.08036954	0.08043851	
213	0.07957363	0.08045147	
213.2	0.07972931	0.08046402	
213.4	0.07985333	0.08047618	
213.6	0.08012217	0.08048794	
213.8	0.08073289	0.08049934	
214	0.08080329	0.08051037	
214.2	0.08110866	0.08052105	
214.4	0.08145659	0.08053139	
214.6	0.08169028	0.08054141	
214.8	0.082195	0.0805511	
215	0.08234039	0.08056049	
215.2	0.08256905	0.08056959	
215.4	0.08296591	0.08057839	
215.6	0.08286665	0.08058691	
215.8	0.08316694	0.08059517	
216	0.08329387	0.08060316	
216.2	0.08256419	0.0806109	
216.4	0.08245236	0.08061839	
216.6	0.08255458	0.08062564	
216.8	0.08210199	0.08063267	
