Conc1	5E-08	
Start1	180	
Stop1	299.8	
Kobs	0.0139945286575629	
Error Kobs	7.35602615058576E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
230	0.48765393	0.48336722	
230.2	0.48738911	0.48336887	
230.4	0.48746001	0.48337046	
230.6	0.48745873	0.48337199	
230.8	0.48710431	0.48337346	
231	0.48722514	0.48337489	
231.2	0.48733392	0.48337625	
231.4	0.48701379	0.48337757	
231.6	0.48708959	0.48337885	
231.8	0.48649452	0.48338007	
232	0.48702713	0.48338125	
232.2	0.4866843	0.48338239	
232.4	0.48659512	0.48338349	
232.6	0.4867493	0.48338454	
232.8	0.4865101	0.48338556	
233	0.48649843	0.48338654	
233.2	0.48694961	0.48338748	
233.4	0.48678668	0.4833884	
233.6	0.48670634	0.48338927	
233.8	0.48626059	0.48339012	
234	0.48628845	0.48339093	
234.2	0.48630874	0.48339172	
234.4	0.48691232	0.48339247	
234.6	0.48691184	0.4833932	
234.8	0.4866525	0.4833939	
235	0.48737659	0.48339458	
235.2	0.48750567	0.48339523	
235.4	0.48741313	0.48339586	
235.6	0.48733208	0.48339647	
235.8	0.48710635	0.48339705	
236	0.48745072	0.48339761	
236.2	0.48731001	0.48339815	
236.4	0.48714576	0.48339868	
236.6	0.48741015	0.48339918	
236.8	0.48744492	0.48339966	
237	0.48761312	0.48340013	
237.2	0.48776798	0.48340058	
237.4	0.48762515	0.48340101	
237.6	0.48726038	0.48340143	
237.8	0.48739626	0.48340183	
238	0.4877823	0.48340222	
238.2	0.48813535	0.4834026	
238.4	0.48850477	0.48340296	
238.6	0.48860269	0.4834033	
238.8	0.48892893	0.48340364	
239	0.48946218	0.48340396	
239.2	0.4897436	0.48340427	
239.4	0.48963446	0.48340457	
239.6	0.48929644	0.48340486	
239.8	0.48939988	0.48340513	
240	0.48939988	0.4834054	
240.2	0.48778637	0.48205429	
240.4	0.48647816	0.48070695	
240.6	0.48524043	0.47936338	
240.8	0.48351639	0.47802356	
241	0.48208916	0.47668749	
241.2	0.48088735	0.47535515	
241.4	0.47934705	0.47402654	
241.6	0.47810071	0.47270164	
241.8	0.47676009	0.47138044	
242	0.47527746	0.47006293	
242.2	0.47413505	0.46874911	
242.4	0.47298162	0.46743896	
242.6	0.47171762	0.46613247	
242.8	0.47057197	0.46482964	
243	0.46978126	0.46353044	
243.2	0.46862109	0.46223488	
243.4	0.46739138	0.46094293	
243.6	0.46599908	0.4596546	
243.8	0.46448473	0.45836987	
244	0.46331556	0.45708873	
244.2	0.46163049	0.45581117	
244.4	0.46054101	0.45453718	
244.6	0.45909824	0.45326675	
244.8	0.45752567	0.45199988	
245	0.45674087	0.45073654	
245.2	0.4552398	0.44947673	
245.4	0.45377851	0.44822045	
245.6	0.45263451	0.44696768	
245.8	0.45101338	0.44571841	
246	0.44940226	0.44447263	
246.2	0.44795888	0.44323033	
246.4	0.44657615	0.4419915	
246.6	0.44549565	0.44075614	
246.8	0.44423892	0.43952423	
247	0.44337354	0.43829576	
247.2	0.4419293	0.43707073	
247.4	0.44089112	0.43584912	
247.6	0.43966731	0.43463093	
247.8	0.43854941	0.43341614	
248	0.43751513	0.43220474	
248.2	0.4359297	0.43099673	
248.4	0.43477865	0.4297921	
248.6	0.43359834	0.42859083	
248.8	0.43224731	0.42739293	
249	0.43077884	0.42619837	
249.2	0.42945302	0.42500714	
249.4	0.42847188	0.42381925	
249.6	0.427005	0.42263468	
249.8	0.42510237	0.42145342	
250	0.42355105	0.42027546	
250.2	0.42212242	0.41910079	
250.4	0.42115213	0.41792941	
250.6	0.42018059	0.4167613	
250.8	0.41843407	0.41559646	
251	0.41725604	0.41443487	
251.2	0.41622625	0.41327653	
251.4	0.41498742	0.41212142	
251.6	0.41350328	0.41096954	
251.8	0.41229047	0.40982089	
252	0.41046882	0.40867544	
252.2	0.40969976	0.4075332	
252.4	0.40888783	0.40639414	
252.6	0.40761618	0.40525828	
252.8	0.40661316	0.40412558	
253	0.40539057	0.40299605	
253.2	0.40432028	0.40186968	
253.4	0.40273479	0.40074646	
253.6	0.40137817	0.39962638	
253.8	0.4000333	0.39850942	
254	0.39912161	0.39739559	
254.2	0.39846588	0.39628488	
254.4	0.39742375	0.39517726	
254.6	0.39634124	0.39407275	
254.8	0.39542537	0.39297131	
255	0.39432751	0.39187296	
255.2	0.39350327	0.39077768	
255.4	0.39216946	0.38968546	
255.6	0.39108768	0.38859629	
255.8	0.390288	0.38751017	
256	0.38918915	0.38642708	
256.2	0.38855745	0.38534702	
256.4	0.38719342	0.38426998	
256.6	0.38586997	0.38319595	
256.8	0.38508987	0.38212492	
257	0.38333191	0.38105688	
257.2	0.38221736	0.37999183	
257.4	0.38100403	0.37892975	
257.6	0.3798563	0.37787065	
257.8	0.37873385	0.3768145	
258	0.37719201	0.37576131	
258.2	0.3759398	0.37471106	
258.4	0.3744369	0.37366375	
258.6	0.37349854	0.37261936	
258.8	0.3726908	0.37157789	
259	0.3712545	0.37053933	
259.2	0.37033105	0.36950368	
259.4	0.36942403	0.36847092	
259.6	0.36831426	0.36744104	
259.8	0.36763717	0.36641405	
260	0.36656938	0.36538992	
260.2	0.36538973	0.36436866	
260.4	0.36473542	0.36335025	
260.6	0.36397502	0.36233469	
260.8	0.36355207	0.36132197	
261	0.36234879	0.36031208	
261.2	0.3614807	0.35930501	
261.4	0.3603212	0.35830075	
261.6	0.35934648	0.35729931	
261.8	0.35838244	0.35630066	
262	0.35681309	0.3553048	
262.2	0.35569283	0.35431173	
262.4	0.35470917	0.35332143	
262.6	0.35332149	0.3523339	
262.8	0.35198298	0.35134913	
263	0.35046682	0.35036711	
263.2	0.34901332	0.34938783	
263.4	0.3481752	0.3484113	
263.6	0.34671472	0.34743749	
263.8	0.34582988	0.34646641	
264	0.3445179	0.34549803	
264.2	0.34326352	0.34453237	
264.4	0.34289225	0.34356941	
264.6	0.34243812	0.34260913	
264.8	0.3421157	0.34165154	
265	0.34142724	0.34069663	
265.2	0.340607	0.33974438	
265.4	0.34024765	0.3387948	
265.6	0.33965753	0.33784787	
265.8	0.33875557	0.33690359	
266	0.33782009	0.33596195	
266.2	0.33675303	0.33502294	
266.4	0.33593662	0.33408655	
266.6	0.33467832	0.33315278	
266.8	0.33347328	0.33222162	
267	0.33249145	0.33129306	
267.2	0.33144515	0.3303671	
267.4	0.33070844	0.32944373	
267.6	0.32942986	0.32852293	
267.8	0.32830436	0.32760472	
268	0.32715226	0.32668906	
268.2	0.32629006	0.32577597	
268.4	0.32590104	0.32486543	
268.6	0.32508701	0.32395743	
268.8	0.32410049	0.32305197	
269	0.32309309	0.32214905	
269.2	0.32199293	0.32124864	
269.4	0.3208715	0.32035075	
269.6	0.32005863	0.31945538	
269.8	0.31926087	0.3185625	
270	0.31836851	0.31767212	
270.2	0.31747475	0.31678423	
270.4	0.31664333	0.31589882	
270.6	0.31575735	0.31501589	
270.8	0.31473178	0.31413542	
271	0.31408861	0.31325741	
271.2	0.31319265	0.31238186	
271.4	0.31222605	0.31150875	
271.6	0.3114109	0.31063809	
271.8	0.31028471	0.30976986	
272	0.3093903	0.30890405	
272.2	0.30853985	0.30804067	
272.4	0.3073738	0.3071797	
272.6	0.30672552	0.30632113	
272.8	0.30575779	0.30546497	
273	0.30464003	0.3046112	
273.2	0.3039823	0.30375981	
273.4	0.30270225	0.3029108	
273.6	0.30230413	0.30206417	
273.8	0.3018803	0.3012199	
274	0.3011	0.300378	
274.2	0.30040958	0.29953844	
274.4	0.29961202	0.29870123	
274.6	0.29901235	0.29786637	
274.8	0.2984582	0.29703383	
275	0.29779279	0.29620363	
275.2	0.29711398	0.29537574	
275.4	0.2962773	0.29455017	
275.6	0.29525842	0.2937269	
275.8	0.29417651	0.29290594	
276	0.29319279	0.29208727	
276.2	0.29204904	0.29127088	
276.4	0.29116551	0.29045678	
276.6	0.29039002	0.28964496	
276.8	0.28922656	0.2888354	
277	0.28838893	0.28802811	
277.2	0.28794349	0.28722307	
277.4	0.28687652	0.28642029	
277.6	0.28620081	0.28561975	
277.8	0.28583093	0.28482144	
278	0.2847264	0.28402537	
278.2	0.28358558	0.28323152	
278.4	0.28320479	0.28243989	
278.6	0.28235678	0.28165047	
278.8	0.28197752	0.28086326	
279	0.28111287	0.28007825	
279.2	0.27997415	0.27929543	
279.4	0.27887685	0.2785148	
279.6	0.27774013	0.27773636	
279.8	0.27687137	0.27696009	
280	0.27615216	0.27618598	
280.2	0.27593358	0.27541405	
280.4	0.27557698	0.27464427	
280.6	0.27510466	0.27387664	
280.8	0.27483041	0.27311116	
281	0.27455929	0.27234781	
281.2	0.27400034	0.2715866	
281.4	0.2732354	0.27082752	
281.6	0.27194571	0.27007056	
281.8	0.27079506	0.26931571	
282	0.26972472	0.26856298	
282.2	0.26833611	0.26781235	
282.4	0.26755236	0.26706381	
282.6	0.2665549	0.26631737	
282.8	0.26587918	0.26557302	
283	0.26451008	0.26483074	
283.2	0.26363121	0.26409054	
283.4	0.2630918	0.26335241	
283.6	0.26255642	0.26261634	
283.8	0.2616517	0.26188233	
284	0.26149135	0.26115037	
284.2	0.26118661	0.26042046	
284.4	0.26035262	0.25969259	
284.6	0.26020739	0.25896675	
284.8	0.25954839	0.25824294	
285	0.25908055	0.25752115	
285.2	0.25867471	0.25680138	
285.4	0.25799226	0.25608362	
285.6	0.25708018	0.25536787	
285.8	0.25664776	0.25465412	
286	0.25603802	0.25394236	
286.2	0.25472683	0.2532326	
286.4	0.25416818	0.25252481	
286.6	0.25368687	0.25181901	
286.8	0.2524986	0.25111518	
287	0.25148866	0.25041331	
287.2	0.25093084	0.24971341	
287.4	0.24979291	0.24901546	
287.6	0.24909546	0.24831946	
287.8	0.24845675	0.24762541	
288	0.2477976	0.2469333	
288.2	0.24698879	0.24624313	
288.4	0.24632724	0.24555488	
288.6	0.24560394	0.24486855	
288.8	0.24478696	0.24418415	
289	0.24420804	0.24350165	
289.2	0.24330869	0.24282107	
289.4	0.24282828	0.24214239	
289.6	0.24224844	0.2414656	
289.8	0.24206429	0.24079071	
290	0.24141354	0.2401177	
290.2	0.24083239	0.23944657	
290.4	0.24068644	0.23877732	
290.6	0.23991727	0.23810994	
290.8	0.2395533	0.23744442	
291	0.23915491	0.23678077	
291.2	0.23845341	0.23611897	
291.4	0.2379619	0.23545902	
291.6	0.23769232	0.23480091	
291.8	0.23695752	0.23414464	
292	0.2360542	0.23349021	
292.2	0.23535732	0.23283761	
292.4	0.23495372	0.23218683	
292.6	0.23415106	0.23153787	
292.8	0.23347417	0.23089072	
293	0.23241838	0.23024538	
293.2	0.23137373	0.22960185	
293.4	0.23122965	0.22896011	
293.6	0.23035554	0.22832017	
293.8	0.22968542	0.22768202	
294	0.22884325	0.22704565	
294.2	0.22804133	0.22641106	
294.4	0.22714217	0.22577824	
294.6	0.22623775	0.22514719	
294.8	0.2259795	0.22451791	
295	0.22494576	0.22389038	
295.2	0.22412253	0.22326461	
295.4	0.22350932	0.22264059	
295.6	0.22294297	0.22201831	
295.8	0.22221787	0.22139777	
296	0.22201452	0.22077896	
296.2	0.22142818	0.22016189	
296.4	0.22146981	0.21954654	
296.6	0.22063999	0.21893291	
296.8	0.22004266	0.21832099	
297	0.21965412	0.21771079	
297.2	0.21910348	0.21710229	
297.4	0.21844763	0.21649549	
297.6	0.21811199	0.21589038	
297.8	0.2172777	0.21528697	
