Conc1	2.5E-08	
Start1	180	
Stop1	299.8	
Kobs	0.0581717488893242	
Error Kobs	0.000486965419822274	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
217.4	0.00937839	0.0085562	
217.6	0.00915769	0.00856765	
217.8	0.00855666	0.00857895	
218	0.00836091	0.00859012	
218.2	0.00817606	0.00860115	
218.4	0.00804148	0.00861205	
218.6	0.00765411	0.00862281	
218.8	0.00773335	0.00863343	
219	0.00851059	0.00864393	
219.2	0.00869184	0.00865429	
219.4	0.00846975	0.00866453	
219.6	0.00866085	0.00867464	
219.8	0.0089945	0.00868463	
220	0.01009772	0.00869449	
220.2	0.0104816	0.00870423	
220.4	0.01067948	0.00871385	
220.6	0.01079397	0.00872335	
220.8	0.01081842	0.00873273	
221	0.01072915	0.008742	
221.2	0.01044299	0.00875115	
221.4	0.0104043	0.00876019	
221.6	0.00957105	0.00876912	
221.8	0.00925907	0.00877794	
222	0.0090009	0.00878665	
222.2	0.00872495	0.00879525	
222.4	0.0090458	0.00880374	
222.6	0.00883599	0.00881213	
222.8	0.00902301	0.00882042	
223	0.00931525	0.0088286	
223.2	0.00924371	0.00883668	
223.4	0.00899466	0.00884467	
223.6	0.00905663	0.00885255	
223.8	0.0094552	0.00886034	
224	0.00947884	0.00886803	
224.2	0.00934484	0.00887562	
224.4	0.00910843	0.00888312	
224.6	0.00928312	0.00889053	
224.8	0.00909967	0.00889785	
225	0.00921688	0.00890507	
225.2	0.00941034	0.00891221	
225.4	0.00958449	0.00891926	
225.6	0.00960925	0.00892622	
225.8	0.00995632	0.0089331	
226	0.01030434	0.00893989	
226.2	0.01051131	0.00894659	
226.4	0.01021172	0.00895322	
226.6	0.0102105	0.00895976	
226.8	0.01048015	0.00896622	
227	0.01070446	0.0089726	
227.2	0.01026384	0.0089789	
227.4	0.01002257	0.00898513	
227.6	0.00982878	0.00899127	
227.8	0.00893259	0.00899735	
228	0.00812412	0.00900334	
228.2	0.00814744	0.00900926	
228.4	0.0081364	0.00901511	
228.6	0.00808566	0.00902089	
228.8	0.00819285	0.00902659	
229	0.0086366	0.00903223	
229.2	0.00899822	0.00903779	
229.4	0.00864507	0.00904329	
229.6	0.00901488	0.00904872	
229.8	0.00932612	0.00905408	
230	0.00937337	0.00905938	
230.2	0.00882204	0.0090646	
230.4	0.00868033	0.00906977	
230.6	0.00936202	0.00907487	
230.8	0.00968101	0.00907991	
231	0.00965774	0.00908488	
231.2	0.00957094	0.0090898	
231.4	0.00979761	0.00909465	
231.6	0.00939953	0.00909945	
231.8	0.0086525	0.00910418	
232	0.00889348	0.00910885	
232.2	0.00879724	0.00911347	
232.4	0.00910039	0.00911803	
232.6	0.00929102	0.00912254	
232.8	0.00987466	0.00912699	
233	0.00967701	0.00913138	
233.2	0.00978271	0.00913572	
233.4	0.01013995	0.00914001	
233.6	0.01065054	0.00914424	
233.8	0.01035286	0.00914842	
234	0.01005561	0.00915255	
234.2	0.00964291	0.00915662	
234.4	0.01005947	0.00916065	
234.6	0.01036273	0.00916463	
234.8	0.01050912	0.00916856	
235	0.01048821	0.00917244	
235.2	0.01002343	0.00917627	
235.4	0.00995664	0.00918005	
235.6	0.00906579	0.00918379	
235.8	0.00951297	0.00918748	
236	0.00971435	0.00919113	
236.2	0.00962815	0.00919473	
236.4	0.01068597	0.00919829	
236.6	0.01104168	0.0092018	
236.8	0.01103207	0.00920527	
237	0.01101856	0.00920869	
237.2	0.01161241	0.00921208	
237.4	0.01212615	0.00921542	
237.6	0.01148935	0.00921872	
237.8	0.01143544	0.00922198	
238	0.0113746	0.0092252	
