Conc1	1E-07	
Start1	180	
Stop1	299.8	
Kobs	0.119014237372356	
Error Kobs	0.0015832293296416	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
180	0.01003179	0	
180.2	0.01106718	0.00154318	
180.4	0.0121076	0.00303758	
180.6	0.01329795	0.00448476	
180.8	0.01508036	0.0058862	
181	0.01566565	0.00724335	
181.2	0.01683358	0.0085576	
181.4	0.01743726	0.00983032	
181.6	0.0180925	0.01106282	
181.8	0.01887772	0.01225636	
182	0.01951689	0.01341218	
182.2	0.02016522	0.01453148	
182.4	0.02030669	0.0156154	
182.6	0.02121912	0.01666506	
182.8	0.02154043	0.01768155	
183	0.02230329	0.01866591	
183.2	0.022972	0.01961916	
183.4	0.02367726	0.02054228	
183.6	0.02429893	0.02143623	
183.8	0.02488465	0.02230193	
184	0.02544062	0.02314027	
184.2	0.02671837	0.02395211	
184.4	0.02726736	0.02473829	
184.6	0.02808143	0.02549963	
184.8	0.02913083	0.02623691	
185	0.02899989	0.02695088	
185.2	0.02975681	0.02764229	
185.4	0.03043793	0.02831185	
185.6	0.03096325	0.02896024	
185.8	0.03133682	0.02958815	
186	0.0314765	0.03019621	
186.2	0.03184766	0.03078505	
186.4	0.03218329	0.03135528	
186.6	0.03285045	0.0319075	
186.8	0.03236413	0.03244225	
187	0.03215829	0.03296011	
187.2	0.03249835	0.0334616	
187.4	0.03256698	0.03394724	
187.6	0.0329025	0.03441754	
187.8	0.03256973	0.03487297	
188	0.0325509	0.035314	
188.2	0.0338299	0.0357411	
188.4	0.03396244	0.0361547	
188.6	0.03450428	0.03655523	
188.8	0.03533075	0.0369431	
189	0.03586477	0.03731871	
189.2	0.03659732	0.03768245	
189.4	0.03750082	0.03803469	
189.6	0.03757945	0.0383758	
189.8	0.03808008	0.03870613	
190	0.03894641	0.03902602	
190.2	0.04009153	0.0393358	
190.4	0.04070469	0.03963579	
190.6	0.04075993	0.0399263	
190.8	0.04107582	0.04020763	
191	0.04146868	0.04048007	
191.2	0.04181576	0.0407439	
191.4	0.04160873	0.04099938	
191.6	0.04192753	0.0412468	
191.8	0.04110516	0.04148639	
192	0.04116691	0.04171841	
192.2	0.04201811	0.0419431	
192.4	0.04164361	0.04216069	
192.6	0.04162936	0.0423714	
192.8	0.04161535	0.04257546	
193	0.04153033	0.04277306	
193.2	0.04178289	0.04296442	
193.4	0.04222126	0.04314973	
193.6	0.04234908	0.04332918	
193.8	0.0425024	0.04350296	
194	0.04290599	0.04367125	
194.2	0.04323066	0.04383422	
194.4	0.043265	0.04399204	
194.6	0.04398996	0.04414487	
194.8	0.04487233	0.04429288	
195	0.04532695	0.0444362	
195.2	0.04546095	0.044575	
195.4	0.04593185	0.04470941	
195.6	0.04615199	0.04483957	
195.8	0.04605169	0.04496561	
196	0.04651484	0.04508768	
196.2	0.04703996	0.04520588	
196.4	0.04707142	0.04532035	
196.6	0.04694329	0.0454312	
196.8	0.04672012	0.04553855	
197	0.04665935	0.04564251	
197.2	0.04678172	0.04574318	
197.4	0.04656877	0.04584067	
197.6	0.04620275	0.04593507	
197.8	0.04616551	0.0460265	
198	0.04601512	0.04611503	
198.2	0.04599099	0.04620077	
198.4	0.0464442	0.0462838	
198.6	0.04680249	0.0463642	
198.8	0.04705377	0.04644206	
199	0.04713862	0.04651746	
199.2	0.04680407	0.04659048	
199.4	0.04662452	0.04666119	
199.6	0.04632764	0.04672967	
199.8	0.04665632	0.04679598	
200	0.04703642	0.04686019	
200.2	0.04720599	0.04692238	
200.4	0.04706268	0.0469826	
200.6	0.04729482	0.04704092	
200.8	0.04741961	0.04709739	
201	0.04771571	0.04715208	
201.2	0.04778801	0.04720504	
201.4	0.04761379	0.04725633	
201.6	0.04767101	0.047306	
201.8	0.04748276	0.04735409	
202	0.04774785	0.04740067	
202.2	0.04789941	0.04744577	
202.4	0.04840359	0.04748945	
202.6	0.04840049	0.04753175	
202.8	0.04829923	0.04757271	
203	0.04779769	0.04761238	
203.2	0.04738525	0.04765079	
203.4	0.04730317	0.04768799	
203.6	0.04776188	0.04772402	
203.8	0.04784206	0.0477589	
204	0.04766134	0.04779269	
204.2	0.0473797	0.0478254	
204.4	0.04724803	0.04785708	
204.6	0.04721046	0.04788776	
204.8	0.04695895	0.04791747	
205	0.04702067	0.04794624	
205.2	0.04689963	0.04797411	
205.4	0.04682504	0.04800109	
205.6	0.04711295	0.04802722	
205.8	0.04667154	0.04805252	
206	0.04754731	0.04807702	
206.2	0.04746272	0.04810075	
206.4	0.04826361	0.04812373	
206.6	0.04790979	0.04814598	
206.8	0.04743566	0.04816753	
207	0.0472977	0.0481884	
207.2	0.04726866	0.04820861	
207.4	0.04764588	0.04822818	
207.6	0.04748395	0.04824713	
207.8	0.04739082	0.04826548	
