Conc1	2.5E-08	
Start1	180	
Stop1	299.8	
Kobs	0.119014237372356	
Error Kobs	0.0015832293296416	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
217.4	0.00991284	0.00882823	
217.6	0.00978229	0.00883002	
217.8	0.00997202	0.00883178	
218	0.0100488	0.00883348	
218.2	0.00957578	0.00883515	
218.4	0.00906844	0.00883677	
218.6	0.00936461	0.00883835	
218.8	0.00950085	0.00883989	
219	0.00938058	0.00884139	
219.2	0.00961852	0.00884285	
219.4	0.00978706	0.00884428	
219.6	0.01024858	0.00884566	
219.8	0.01072762	0.00884702	
220	0.01152795	0.00884833	
220.2	0.01166894	0.00884962	
220.4	0.01098315	0.00885087	
220.6	0.01107922	0.00885209	
220.8	0.01055676	0.00885328	
221	0.0105994	0.00885444	
221.2	0.01064894	0.00885557	
221.4	0.01008618	0.00885667	
221.6	0.00972955	0.00885774	
221.8	0.0099116	0.00885878	
222	0.0094371	0.0088598	
222.2	0.00912969	0.00886079	
222.4	0.00864034	0.00886176	
222.6	0.00882999	0.0088627	
222.8	0.00916816	0.00886362	
223	0.00871938	0.00886451	
223.2	0.00839663	0.00886538	
223.4	0.00860438	0.00886623	
223.6	0.00879221	0.00886706	
223.8	0.00900809	0.00886786	
224	0.00897831	0.00886865	
224.2	0.00824251	0.00886941	
224.4	0.0074669	0.00887016	
224.6	0.00742265	0.00887089	
224.8	0.00675839	0.0088716	
225	0.00717854	0.00887229	
225.2	0.00696202	0.00887296	
225.4	0.00690275	0.00887361	
225.6	0.00739005	0.00887425	
225.8	0.00762675	0.00887487	
226	0.00785072	0.00887548	
226.2	0.00845038	0.00887607	
226.4	0.00926678	0.00887665	
226.6	0.0100734	0.00887721	
226.8	0.01040797	0.00887775	
227	0.01038081	0.00887829	
227.2	0.01064763	0.00887881	
227.4	0.01117162	0.00887931	
227.6	0.011427	0.00887981	
227.8	0.01190938	0.00888029	
228	0.01113603	0.00888075	
228.2	0.01085543	0.00888121	
228.4	0.01048859	0.00888166	
228.6	0.01004895	0.00888209	
228.8	0.00988122	0.00888251	
229	0.01010189	0.00888292	
229.2	0.00984628	0.00888332	
229.4	0.00974808	0.00888371	
229.6	0.00983891	0.00888409	
229.8	0.00954876	0.00888446	
230	0.00935817	0.00888483	
230.2	0.00910783	0.00888518	
230.4	0.00936369	0.00888552	
230.6	0.00943249	0.00888586	
230.8	0.00891034	0.00888618	
231	0.0087857	0.0088865	
231.2	0.00836698	0.00888681	
231.4	0.00750065	0.00888711	
231.6	0.00742368	0.0088874	
231.8	0.00713352	0.00888769	
232	0.00671741	0.00888797	
232.2	0.00729474	0.00888824	
232.4	0.00681088	0.00888851	
232.6	0.00634076	0.00888876	
232.8	0.00667082	0.00888902	
233	0.0067825	0.00888926	
233.2	0.00691061	0.0088895	
233.4	0.00678297	0.00888973	
233.6	0.00671481	0.00888996	
233.8	0.00681209	0.00889018	
234	0.00653763	0.00889039	
234.2	0.00680572	0.0088906	
234.4	0.00754738	0.00889081	
234.6	0.00699623	0.00889101	
234.8	0.00634744	0.0088912	
235	0.00710836	0.00889139	
235.2	0.00652928	0.00889158	
235.4	0.00682214	0.00889176	
235.6	0.00770371	0.00889193	
235.8	0.00822203	0.0088921	
236	0.00825628	0.00889227	
236.2	0.00849724	0.00889243	
236.4	0.00818636	0.00889259	
236.6	0.00890409	0.00889274	
236.8	0.00954834	0.00889289	
237	0.00989077	0.00889304	
237.2	0.00992941	0.00889318	
237.4	0.00941449	0.00889332	
237.6	0.0092269	0.00889345	
237.8	0.00959097	0.00889359	
238	0.00929028	0.00889371	
238.2	0.00929426	0.00889384	
238.4	0.00888414	0.00889396	
238.6	0.00796562	0.00889408	
238.8	0.00805225	0.0088942	
239	0.00851408	0.00889431	
239.2	0.00800542	0.00889442	
239.4	0.00819391	0.00889453	
239.6	0.00785074	0.00889463	
239.8	0.00735636	0.00889473	
240	0.00735636	0.00889483	
240.2	0.00748097	0.00868561	
240.4	0.00816881	0.00848131	
240.6	0.00853537	0.00828181	
240.8	0.00869218	0.00808701	
241	0.00882091	0.00789679	
241.2	0.00868244	0.00771104	
241.4	0.00869941	0.00752966	
241.6	0.00837682	0.00735255	
241.8	0.00792731	0.00717961	
242	0.00770975	0.00701073	
242.2	0.0071979	0.00684582	
242.4	0.00741617	0.0066848	
242.6	0.00650502	0.00652756	
242.8	0.00609595	0.00637402	
243	0.00541746	0.00622409	
243.2	0.00441099	0.00607769	
243.4	0.00412194	0.00593473	
243.6	0.00331661	0.00579514	
243.8	0.00332644	0.00565882	
244	0.00286363	0.00552572	
244.2	0.00265331	0.00539574	
244.4	0.00264952	0.00526883	
244.6	0.0023367	0.00514489	
244.8	0.00234795	0.00502388	
245	0.00230543	0.00490571	
245.2	0.00212854	0.00479032	
245.4	0.00191463	0.00467764	
245.6	0.00217508	0.00456761	
245.8	0.00228236	0.00446017	
246	0.00256508	0.00435526	
246.2	0.00236802	0.00425282	
246.4	0.00273214	0.00415278	
246.6	0.00242008	0.0040551	
246.8	0.00245806	0.00395972	
247	0.00190226	0.00386658	
247.2	0.0016963	0.00377563	
247.4	0.0021689	0.00368682	
247.6	0.00215059	0.0036001	
247.8	0.00271127	0.00351542	
248	0.00209906	0.00343273	
248.2	0.00220333	0.00335199	
248.4	0.00183844	0.00327314	
248.6	0.0018937	0.00319615	
248.8	0.00209737	0.00312097	
249	0.00188614	0.00304756	
249.2	0.00171042	0.00297588	
249.4	0.00138203	0.00290588	
249.6	0.00171576	0.00283753	
249.8	0.00112498	0.00277079	
250	0.00068953	0.00270561	
250.2	0.00004471	0.00264197	
250.4	0.00018789	0.00257983	
250.6	-0.00011283	0.00251914	
250.8	-0.00040079	0.00245989	
251	-0.00034895	0.00240203	
251.2	-0.00019133	0.00234553	
251.4	0.00024147	0.00229036	
251.6	0.0006501	0.00223648	
251.8	0.00066178	0.00218388	
252	0.00006136	0.00213251	
252.2	-0.0002172	0.00208235	
252.4	-0.00027133	0.00203337	
252.6	-0.00020056	0.00198554	
252.8	-0.00056471	0.00193884	
253	-0.00073259	0.00189323	
253.2	-0.00095644	0.0018487	
253.4	-0.00154565	0.00180521	
253.6	-0.00167726	0.00176275	
253.8	-0.00227202	0.00172129	
254	-0.00241491	0.0016808	
254.2	-0.00267046	0.00164127	
254.4	-0.00269762	0.00160266	
254.6	-0.00256088	0.00156496	
254.8	-0.00201817	0.00152815	
255	-0.00161591	0.00149221	
255.2	-0.00126159	0.00145711	
255.4	-0.0013062	0.00142283	
255.6	-0.00130974	0.00138937	
255.8	-0.00139367	0.00135669	
256	-0.00147327	0.00132477	
256.2	-0.00132343	0.00129361	
256.4	-0.00154876	0.00126319	
256.6	-0.00132162	0.00123347	
256.8	-0.00101229	0.00120446	
257	-0.0010065	0.00117613	
257.2	-0.00069024	0.00114846	
257.4	-0.00075074	0.00112145	
257.6	-0.00085191	0.00109507	
257.8	-0.00068684	0.00106931	
258	-0.00091898	0.00104416	
258.2	-0.00114355	0.0010196	
258.4	-0.00119289	0.00099562	
258.6	-0.00060843	0.0009722	
258.8	-0.00013875	0.00094933	
259	-0.00033164	0.000927	
259.2	-0.00061201	0.0009052	
259.4	-0.00067214	0.0008839	
259.6	-0.00096361	0.00086311	
259.8	-0.00093825	0.00084281	
260	-0.00101883	0.00082299	
260.2	-0.00093193	0.00080363	
260.4	-0.00137309	0.00078473	
260.6	-0.00094272	0.00076627	
260.8	-0.00108619	0.00074824	
261	-0.00180485	0.00073064	
261.2	-0.0011404	0.00071346	
261.4	-0.00132545	0.00069668	
261.6	-0.00184344	0.00068029	
261.8	-0.00196599	0.00066429	
262	-0.00256964	0.00064866	
262.2	-0.00219406	0.0006334	
262.4	-0.00208444	0.00061851	
262.6	-0.00203606	0.00060396	
262.8	-0.00224849	0.00058975	
263	-0.00241989	0.00057588	
263.2	-0.00235564	0.00056233	
263.4	-0.00247635	0.00054911	
263.6	-0.00268758	0.00053619	
263.8	-0.00225684	0.00052358	
264	-0.00219242	0.00051126	
264.2	-0.00247317	0.00049924	
264.4	-0.00327658	0.00048749	
264.6	-0.00346313	0.00047603	
264.8	-0.00369005	0.00046483	
265	-0.00355761	0.0004539	
265.2	-0.00299777	0.00044322	
265.4	-0.0033565	0.00043279	
