Conc1	2E-07	
Start1	180	
Stop1	299.8	
Kobs	0.0139945286575629	
Error Kobs	7.35602615058576E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
180	0.08036029	0	
180.2	0.10918645	0.07205891	
180.4	0.14084925	0.13470251	
180.6	0.17505737	0.18916102	
180.8	0.21047296	0.23650391	
181	0.24650154	0.27766091	
181.2	0.28196153	0.31344028	
181.4	0.31566992	0.34454468	
181.6	0.34620562	0.37158493	
181.8	0.3725927	0.39509207	
182	0.39357778	0.41552774	
182.2	0.4077158	0.43329325	
182.4	0.41948199	0.4487375	
182.6	0.42924563	0.46216378	
182.8	0.43804735	0.47383577	
183	0.44610393	0.48398268	
183.2	0.45377641	0.49280378	
183.4	0.46064629	0.50047231	
183.6	0.46626317	0.50713885	
183.8	0.47218655	0.51293434	
184	0.47723818	0.51797258	
184.2	0.48179817	0.52235251	
184.4	0.48600533	0.52616016	
184.6	0.48989443	0.5294703	
184.8	0.49360551	0.53234793	
185	0.49715322	0.53484956	
185.2	0.50015748	0.53702433	
185.4	0.50311764	0.53891494	
185.6	0.50573094	0.54055852	
185.8	0.50874136	0.54198735	
186	0.51152181	0.54322949	
186.2	0.51400026	0.54430932	
186.4	0.51634379	0.54524807	
186.6	0.51795348	0.54606415	
186.8	0.51992104	0.54677361	
187	0.52146106	0.54739036	
187.2	0.52320756	0.54792653	
187.4	0.52488885	0.54839265	
187.6	0.5263145	0.54879786	
187.8	0.52804402	0.54915012	
188	0.52961106	0.54945636	
188.2	0.53071832	0.54972259	
188.4	0.53191472	0.54995403	
188.6	0.53261717	0.55015522	
188.8	0.53375888	0.55033013	
189	0.53433889	0.55048219	
189.2	0.53490866	0.55061438	
189.4	0.53618207	0.5507293	
189.6	0.53706887	0.5508292	
189.8	0.53875808	0.55091605	
190	0.53956471	0.55099155	
190.2	0.54019949	0.55105718	
190.4	0.54112966	0.55111424	
190.6	0.54171758	0.55116384	
190.8	0.54268936	0.55120697	
191	0.54374674	0.55124445	
191.2	0.54492986	0.55127704	
191.4	0.5459819	0.55130538	
191.6	0.54661611	0.55133001	
191.8	0.54728491	0.55135142	
192	0.54783049	0.55137003	
192.2	0.54836135	0.55138621	
192.4	0.54874026	0.55140028	
192.6	0.5486413	0.55141251	
192.8	0.54905182	0.55142314	
193	0.54933736	0.55143238	
193.2	0.54908824	0.55144042	
193.4	0.54967711	0.5514474	
193.6	0.54995279	0.55145348	
193.8	0.55066835	0.55145876	
194	0.55065121	0.55146334	
194.2	0.55102114	0.55146733	
194.4	0.55190449	0.5514708	
194.6	0.55236246	0.55147382	
194.8	0.55325887	0.55147644	
195	0.55412611	0.55147872	
195.2	0.55473633	0.5514807	
195.4	0.55477986	0.55148242	
195.6	0.55506747	0.55148392	
195.8	0.5556366	0.55148522	
196	0.55596782	0.55148635	
196.2	0.55590493	0.55148733	
196.4	0.55567388	0.55148819	
196.6	0.55568548	0.55148893	
196.8	0.55567656	0.55148958	
197	0.55566716	0.55149014	
197.2	0.55525767	0.55149063	
197.4	0.55569398	0.55149105	
197.6	0.55608785	0.55149142	
197.8	0.55596055	0.55149174	
198	0.55605669	0.55149202	
198.2	0.55639269	0.55149226	
198.4	0.55708285	0.55149248	
198.6	0.55749565	0.55149266	
198.8	0.55769132	0.55149282	
199	0.55834164	0.55149296	
199.2	0.55849134	0.55149308	
199.4	0.55822841	0.55149318	
199.6	0.55899285	0.55149327	
199.8	0.55892893	0.55149335	
200	0.55892843	0.55149342	
200.2	0.55900022	0.55149348	
200.4	0.55927992	0.55149353	
200.6	0.5595843	0.55149358	
200.8	0.55966817	0.55149362	
201	0.55990303	0.55149365	
201.2	0.5603209	0.55149368	
201.4	0.56028898	0.55149371	
201.6	0.5607135	0.55149373	
201.8	0.56059859	0.55149375	
202	0.56107226	0.55149376	
202.2	0.56156708	0.55149378	
202.4	0.56198728	0.55149379	
202.6	0.56205171	0.5514938	
202.8	0.56192879	0.55149381	
203	0.56197567	0.55149382	
203.2	0.56121868	0.55149383	
203.4	0.56117304	0.55149384	
203.6	0.56135654	0.55149384	
203.8	0.56116993	0.55149385	
204	0.56142549	0.55149385	
204.2	0.56141976	0.55149385	
204.4	0.56125197	0.55149386	
204.6	0.56124997	0.55149386	
204.8	0.561044	0.55149386	
205	0.56099508	0.55149386	
205.2	0.56117118	0.55149387	
205.4	0.56086709	0.55149387	
205.6	0.56162552	0.55149387	
205.8	0.56182788	0.55149387	
206	0.56245878	0.55149387	
206.2	0.56307089	0.55149387	
206.4	0.5632333	0.55149387	
206.6	0.56339888	0.55149387	
206.8	0.56315143	0.55149387	
207	0.56286608	0.55149387	
207.2	0.56280776	0.55149387	
207.4	0.56271272	0.55149388	
207.6	0.56285518	0.55149388	
207.8	0.56269994	0.55149388	
208	0.56221296	0.55149388	
208.2	0.56169063	0.55149388	
208.4	0.56123595	0.55149388	
208.6	0.56118616	0.55149388	
208.8	0.5608093	0.55149388	
209	0.56126088	0.55149388	
209.2	0.5612464	0.55149388	
209.4	0.56123455	0.55149388	
209.6	0.56158092	0.55149388	
209.8	0.56138517	0.55149388	
210	0.56160199	0.55149388	
210.2	0.56204466	0.55149388	
210.4	0.56193392	0.55149388	
210.6	0.56231934	0.55149388	
210.8	0.56231083	0.55149388	
211	0.56253484	0.55149388	
211.2	0.5626703	0.55149388	
211.4	0.56251741	0.55149388	
211.6	0.56256489	0.55149388	
211.8	0.56270001	0.55149388	
212	0.56249521	0.55149388	
212.2	0.56247478	0.55149388	
212.4	0.56232913	0.55149388	
