Conc1	5E-08	
Start1	180	
Stop1	299.8	
Kobs	0.00239319976370074	
Error Kobs	6.90827847125786E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
180	0.00016922	0	
180.2	0.00929565	0.01169319	
180.4	0.01960284	0.02308682	
180.6	0.03168284	0.03418857	
180.8	0.0442537	0.04500591	
181	0.05864972	0.05554613	
181.2	0.07306462	0.06581632	
181.4	0.08719301	0.07582341	
181.6	0.10165723	0.08557414	
181.8	0.11547734	0.09507507	
182	0.12775414	0.1043326	
182.2	0.13840428	0.11335298	
182.4	0.14845929	0.12214226	
182.6	0.15832805	0.13070638	
182.8	0.16724263	0.1390511	
183	0.1759009	0.14718205	
183.2	0.18425052	0.15510469	
183.4	0.19210563	0.16282437	
183.6	0.19975126	0.17034628	
183.8	0.20745338	0.1776755	
184	0.21455544	0.18481695	
184.2	0.22120643	0.19177545	
184.4	0.22754072	0.19855569	
184.6	0.23419449	0.20516223	
184.8	0.23997291	0.21159952	
185	0.24603008	0.2178719	
185.2	0.25115691	0.2239836	
185.4	0.25590481	0.22993872	
185.6	0.2609265	0.23574128	
185.8	0.2654304	0.24139519	
186	0.26970947	0.24690426	
186.2	0.27402799	0.25227219	
186.4	0.27821513	0.25750261	
186.6	0.28238253	0.26259903	
186.8	0.28624377	0.26756489	
187	0.29020814	0.27240354	
187.2	0.29400389	0.27711822	
187.4	0.2978065	0.28171213	
187.6	0.30124152	0.28618835	
187.8	0.30496913	0.29054989	
188	0.3077468	0.2947997	
188.2	0.3106298	0.29894064	
188.4	0.31335418	0.30297549	
188.6	0.31626385	0.30690698	
188.8	0.31905104	0.31073774	
189	0.32159722	0.31447038	
189.2	0.32388361	0.31810738	
189.4	0.32620416	0.32165122	
189.6	0.3287479	0.32510427	
189.8	0.33102116	0.32846885	
190	0.33328179	0.33174724	
190.2	0.33516167	0.33494165	
190.4	0.33732663	0.33805422	
190.6	0.33932301	0.34108705	
190.8	0.34166247	0.34404218	
191	0.34333015	0.34692161	
191.2	0.3451741	0.34972728	
191.4	0.34712665	0.35246106	
191.6	0.34839358	0.35512482	
191.8	0.35008766	0.35772033	
192	0.35151954	0.36024935	
192.2	0.35347245	0.36271358	
192.4	0.35566585	0.36511468	
192.6	0.35777163	0.36745427	
192.8	0.35941034	0.36973392	
193	0.36085815	0.37195517	
193.2	0.36254853	0.37411952	
193.4	0.36439506	0.37622842	
193.6	0.36589101	0.3782833	
193.8	0.36758886	0.38028553	
194	0.36937556	0.38223647	
194.2	0.37075061	0.38413743	
194.4	0.37241946	0.38598969	
194.6	0.37397939	0.38779449	
194.8	0.3755221	0.38955307	
195	0.37630548	0.39126659	
195.2	0.37742118	0.39293621	
195.4	0.37911368	0.39456306	
195.6	0.38045632	0.39614823	
195.8	0.38197909	0.3976928	
196	0.38377215	0.39919779	
196.2	0.38531807	0.40066423	
196.4	0.38677894	0.4020931	
196.6	0.38765836	0.40348537	
196.8	0.38871126	0.40484197	
197	0.38983219	0.40616381	
197.2	0.39089607	0.40745179	
197.4	0.39218675	0.40870678	
197.6	0.39348452	0.40992961	
197.8	0.39471261	0.41112112	
198	0.39556197	0.41228211	
198.2	0.39657727	0.41341335	
198.4	0.39727269	0.41451561	
198.6	0.39829249	0.41558963	
198.8	0.39897723	0.41663614	
199	0.39973977	0.41765584	
199.2	0.40053919	0.41864942	
199.4	0.40185521	0.41961754	
199.6	0.40289101	0.42056086	
199.8	0.40367956	0.42148002	
200	0.40450483	0.42237562	
200.2	0.40526932	0.42324829	
200.4	0.40621018	0.42409859	
200.6	0.40703205	0.42492712	
200.8	0.40754978	0.42573442	
201	0.40811774	0.42652103	
201.2	0.40890438	0.4272875	
201.4	0.40981276	0.42803433	
201.6	0.41038596	0.42876203	
201.8	0.41108639	0.42947108	
202	0.41175133	0.43016197	
202.2	0.41227484	0.43083516	
202.4	0.4128001	0.43149111	
202.6	0.4136004	0.43213025	
202.8	0.4134997	0.43275302	
203	0.41397803	0.43335983	
203.2	0.41407374	0.4339511	
203.4	0.41423159	0.43452722	
203.6	0.41459482	0.43508858	
203.8	0.41505154	0.43563556	
204	0.4152726	0.43616852	
204.2	0.4158814	0.43668784	
204.4	0.41611186	0.43719385	
204.6	0.41674265	0.43768689	
204.8	0.41719418	0.43816731	
205	0.41758355	0.43863542	
205.2	0.41805387	0.43909153	
205.4	0.41856047	0.43953596	
205.6	0.41960027	0.43996901	
205.8	0.42046793	0.44039096	
206	0.42135963	0.4408021	
206.2	0.42206409	0.44120271	
206.4	0.42278521	0.44159306	
206.6	0.42295626	0.44197341	
206.8	0.42360226	0.44234401	
207	0.42432229	0.44270512	
207.2	0.4245263	0.44305697	
207.4	0.42507572	0.44339982	
207.6	0.42639371	0.44373388	
207.8	0.42729593	0.44405938	
208	0.42773952	0.44437654	
208.2	0.42858131	0.44468558	
208.4	0.42909774	0.4449867	
208.6	0.4298907	0.44528011	
208.8	0.43044823	0.445566	
209	0.43072357	0.44584457	
209.2	0.43097941	0.446116	
209.4	0.43168605	0.44638047	
209.6	0.43254049	0.44663817	
209.8	0.43308488	0.44688927	
210	0.4332546	0.44713394	
210.2	0.43319837	0.44737234	
210.4	0.43330492	0.44760463	
210.6	0.43356071	0.44783097	
210.8	0.43426807	0.44805151	
211	0.4345757	0.4482664	
211.2	0.4350913	0.44847579	
211.4	0.43590597	0.44867981	
211.6	0.43654581	0.44887861	
211.8	0.4368706	0.44907231	
212	0.43708325	0.44926105	
212.2	0.43713407	0.44944496	
212.4	0.43757819	0.44962415	
212.6	0.43767832	0.44979876	
212.8	0.43770746	0.44996889	
213	0.43733358	0.45013466	
213.2	0.43745066	0.45029619	
213.4	0.43776692	0.45045357	
213.6	0.43776606	0.45060693	
213.8	0.43765168	0.45075636	
214	0.4378394	0.45090195	
214.2	0.43738951	0.45104382	
214.4	0.43738631	0.45118206	
214.6	0.43747729	0.45131675	
214.8	0.43762763	0.45144799	
215	0.43770087	0.45157587	
215.2	0.43792489	0.45170048	
215.4	0.43863185	0.45182189	
215.6	0.43879	0.45194019	
215.8	0.43883974	0.45205546	
216	0.43942419	0.45216778	
216.2	0.43975554	0.45227722	
216.4	0.43979503	0.45238386	
216.6	0.43967438	0.45248776	
216.8	0.43987879	0.452589	
217	0.44019619	0.45268765	
217.2	0.44062873	0.45278378	
217.4	0.44127991	0.45287744	
217.6	0.44175858	0.4529687	
217.8	0.4421071	0.45305762	
218	0.4427113	0.45314426	
218.2	0.44272935	0.45322869	
218.4	0.44355327	0.45331095	
218.6	0.44374859	0.4533911	
218.8	0.44431778	0.4534692	
219	0.44510384	0.4535453	
219.2	0.44568166	0.45361946	
219.4	0.44628075	0.45369171	
219.6	0.44682427	0.45376211	
219.8	0.44710601	0.4538307	
220	0.44763866	0.45389754	
220.2	0.44765042	0.45396267	
220.4	0.44783951	0.45402613	
220.6	0.44815549	0.45408796	
220.8	0.44834373	0.45414821	
221	0.4485502	0.45420691	
221.2	0.44904767	0.45426412	
221.4	0.44931308	0.45431985	
221.6	0.44928392	0.45437416	
221.8	0.44964469	0.45442708	
222	0.44991035	0.45447864	
222.2	0.44989367	0.45452888	
222.4	0.45003528	0.45457783	
222.6	0.45046846	0.45462553	
222.8	0.45069822	0.45467201	
