Conc1	5E-08	
Start1	180	
Stop1	299.8	
Kobs	0.119014237372356	
Error Kobs	0.0015832293296416	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
180	0.00464206	0	
180.2	0.00549305	0.00052035	
180.4	0.00612599	0.00102636	
180.6	0.00692399	0.00151841	
180.8	0.0081413	0.0019969	
181	0.00898431	0.0024622	
181.2	0.00950657	0.00291466	
181.4	0.00981033	0.00335466	
181.6	0.01018076	0.00378252	
181.8	0.01063214	0.00419858	
182	0.01071582	0.00460317	
182.2	0.0108498	0.00499661	
182.4	0.01039853	0.0053792	
182.6	0.01036426	0.00575124	
182.8	0.01019899	0.00611302	
183	0.00998253	0.00646483	
183.2	0.01016271	0.00680694	
183.4	0.00949358	0.00713961	
183.6	0.00966711	0.00746312	
183.8	0.00947682	0.0077777	
184	0.00874023	0.00808361	
184.2	0.00914827	0.00838109	
184.4	0.00917192	0.00867036	
184.6	0.00979588	0.00895166	
184.8	0.01082062	0.0092252	
185	0.01109077	0.0094912	
185.2	0.01122176	0.00974987	
185.4	0.01196222	0.0100014	
185.6	0.01232924	0.010246	
185.8	0.0124685	0.01048386	
186	0.01261283	0.01071515	
186.2	0.01288106	0.01094007	
186.4	0.01278309	0.01115879	
186.6	0.01305215	0.01137148	
186.8	0.0129495	0.0115783	
187	0.01273866	0.01177943	
187.2	0.01281295	0.011975	
187.4	0.01244531	0.01216519	
187.6	0.01248462	0.01235013	
187.8	0.01184418	0.01252997	
188	0.0114022	0.01270485	
188.2	0.01240128	0.01287491	
188.4	0.01262935	0.01304028	
188.6	0.01315559	0.0132011	
188.8	0.01419859	0.01335747	
189	0.01443811	0.01350954	
189.2	0.01477445	0.01365742	
189.4	0.01527694	0.01380121	
189.6	0.01474076	0.01394105	
189.8	0.01471829	0.01407702	
190	0.01516899	0.01420925	
190.2	0.01550611	0.01433783	
190.4	0.01575216	0.01446287	
190.6	0.01577984	0.01458446	
190.8	0.01578637	0.0147027	
191	0.0157089	0.01481768	
191.2	0.01601457	0.01492948	
191.4	0.01585267	0.01503821	
191.6	0.01628017	0.01514393	
191.8	0.0157544	0.01524675	
192	0.01553785	0.01534672	
192.2	0.01632089	0.01544394	
192.4	0.01626809	0.01553848	
192.6	0.01679874	0.01563042	
192.8	0.01750232	0.01571982	
193	0.01738012	0.01580675	
193.2	0.01749529	0.01589129	
193.4	0.01731113	0.01597349	
193.6	0.01697184	0.01605343	
193.8	0.01669619	0.01613117	
194	0.01637004	0.01620676	
194.2	0.01642405	0.01628027	
194.4	0.01613939	0.01635175	
194.6	0.01619167	0.01642126	
194.8	0.01667693	0.01648885	
195	0.01702653	0.01655458	
195.2	0.01731419	0.0166185	
195.4	0.01727157	0.01668066	
195.6	0.01735395	0.0167411	
195.8	0.01702084	0.01679987	
196	0.01692834	0.01685703	
196.2	0.01767589	0.01691261	
196.4	0.01802774	0.01696666	
196.6	0.0186017	0.01701921	
196.8	0.01903582	0.01707032	
197	0.01862935	0.01712002	
197.2	0.01883812	0.01716835	
197.4	0.01875579	0.01721534	
197.6	0.01861206	0.01726104	
197.8	0.01811645	0.01730548	
198	0.01812214	0.0173487	
198.2	0.01835363	0.01739072	
198.4	0.01811018	0.01743158	
198.6	0.01830822	0.01747132	
198.8	0.01860842	0.01750996	
199	0.01848473	0.01754754	
199.2	0.01801811	0.01758408	
199.4	0.01736255	0.01761961	
199.6	0.01714241	0.01765417	
199.8	0.01716749	0.01768777	
200	0.01729106	0.01772044	
200.2	0.01743387	0.01775222	
200.4	0.01742948	0.01778311	
200.6	0.01803543	0.01781316	
200.8	0.01822554	0.01784238	
201	0.01818897	0.01787079	
201.2	0.01870979	0.01789842	
201.4	0.0187684	0.01792528	
201.6	0.01897058	0.01795141	
201.8	0.01888672	0.01797681	
202	0.01954516	0.01800152	
202.2	0.01949331	0.01802554	
202.4	0.01960763	0.0180489	
202.6	0.01963206	0.01807162	
202.8	0.01962122	0.01809371	
203	0.01909851	0.01811519	
203.2	0.01875712	0.01813608	
203.4	0.01862728	0.0181564	
203.6	0.0188025	0.01817615	
203.8	0.01845293	0.01819536	
204	0.01833914	0.01821404	
204.2	0.01785827	0.0182322	
204.4	0.01796528	0.01824987	
204.6	0.01798016	0.01826704	
204.8	0.01748598	0.01828375	
205	0.01730638	0.01829999	
205.2	0.01723318	0.01831578	
205.4	0.01763847	0.01833114	
205.6	0.01803201	0.01834608	
205.8	0.01759598	0.0183606	
206	0.01803264	0.01837472	
206.2	0.01791618	0.01838846	
206.4	0.01843934	0.01840181	
206.6	0.01803015	0.0184148	
206.8	0.01772513	0.01842743	
207	0.01752965	0.01843971	
207.2	0.01813862	0.01845165	
207.4	0.01847588	0.01846326	
207.6	0.01846196	0.01847456	
207.8	0.01822181	0.01848554	
208	0.01821681	0.01849622	
208.2	0.01853033	0.0185066	
208.4	0.0185428	0.0185167	
208.6	0.01853757	0.01852652	
208.8	0.01857166	0.01853607	
209	0.0190595	0.01854535	
209.2	0.01939518	0.01855438	
209.4	0.0200861	0.01856316	
209.6	0.02003136	0.0185717	
209.8	0.01886927	0.01858	
210	0.01906183	0.01858808	
210.2	0.01866823	0.01859593	
210.4	0.01846297	0.01860356	
210.6	0.01771397	0.01861099	
210.8	0.01762469	0.01861821	
211	0.01791837	0.01862523	
211.2	0.01806232	0.01863206	
211.4	0.01779144	0.0186387	
211.6	0.01743672	0.01864515	
211.8	0.01713272	0.01865143	
212	0.01729212	0.01865753	
212.2	0.01748025	0.01866347	
212.4	0.01731114	0.01866924	
212.6	0.01743599	0.01867486	
212.8	0.0175438	0.01868032	
213	0.01753178	0.01868562	
213.2	0.01767608	0.01869079	
213.4	0.01803861	0.01869581	
213.6	0.01741675	0.01870069	
213.8	0.01705287	0.01870543	
214	0.01733797	0.01871005	
214.2	0.01674805	0.01871454	
214.4	0.01634959	0.0187189	
214.6	0.01657279	0.01872315	
214.8	0.01688387	0.01872727	
215	0.01752689	0.01873129	
215.2	0.01734271	0.01873519	
215.4	0.01770028	0.01873899	
215.6	0.01806141	0.01874268	
215.8	0.01801424	0.01874627	
216	0.01849624	0.01874976	
216.2	0.01914967	0.01875315	
216.4	0.01936498	0.01875645	
216.6	0.01954138	0.01875966	
216.8	0.02024515	0.01876278	
217	0.02031088	0.01876581	
217.2	0.02062993	0.01876876	
217.4	0.02050504	0.01877163	
217.6	0.01969157	0.01877442	
217.8	0.01995173	0.01877714	
218	0.01930262	0.01877978	
218.2	0.01870439	0.01878234	
218.4	0.01844009	0.01878484	
218.6	0.01889782	0.01878726	
218.8	0.01924814	0.01878962	
219	0.01965682	0.01879192	
219.2	0.0196015	0.01879415	
219.4	0.019821	0.01879632	
219.6	0.02048405	0.01879843	
219.8	0.02056838	0.01880048	
220	0.02145126	0.01880248	
220.2	0.02154585	0.01880442	
220.4	0.02078582	0.0188063	
220.6	0.02098505	0.01880814	
220.8	0.02055534	0.01880992	
221	0.0200177	0.01881166	
221.2	0.01978946	0.01881334	
221.4	0.01873266	0.01881498	
221.6	0.01790284	0.01881658	
221.8	0.01806743	0.01881813	
222	0.01745153	0.01881964	
222.2	0.01727182	0.01882111	
222.4	0.01686279	0.01882253	
222.6	0.01716112	0.01882392	
222.8	0.01738317	0.01882527	
223	0.01746083	0.01882658	
223.2	0.0174312	0.01882786	
223.4	0.01800474	0.0188291	
223.6	0.01904089	0.0188303	
223.8	0.01907739	0.01883148	
224	0.01942907	0.01883262	
224.2	0.0188426	0.01883372	
224.4	0.01788869	0.0188348	
224.6	0.01788646	0.01883585	
224.8	0.01764666	0.01883687	
225	0.01780927	0.01883786	
225.2	0.01750751	0.01883883	
225.4	0.01727668	0.01883977	
225.6	0.01708916	0.01884068	
225.8	0.0170383	0.01884157	
226	0.01716562	0.01884243	
226.2	0.01737017	0.01884327	
226.4	0.01783354	0.01884408	
226.6	0.01872106	0.01884487	
226.8	0.01892141	0.01884565	
227	0.01921175	0.0188464	
227.2	0.01933688	0.01884712	
227.4	0.02012992	0.01884783	
227.6	0.02067336	0.01884852	
227.8	0.02078119	0.01884919	
228	0.02044527	0.01884985	
228.2	0.02012977	0.01885048	
