Conc1	1.25E-07	
Start1	420	
Stop1	779.8	
Kobs	0.0161533364471026	
Error Kobs	0.000108886941950246	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
420	-0.00990771	0	
420.2	-0.00767775	0.00270784	
420.4	-0.00542357	0.00539568	
420.6	-0.00283928	0.00806369	
420.8	0.00023477	0.010712	
421	0.00346271	0.01334076	
421.2	0.00678385	0.01595012	
421.4	0.01063546	0.01854021	
421.6	0.01441285	0.02111119	
421.8	0.01810053	0.02366319	
422	0.02170307	0.02619634	
422.2	0.02557361	0.0287108	
422.4	0.02819549	0.0312067	
422.6	0.03122873	0.03368417	
422.8	0.03433477	0.03614336	
423	0.03753097	0.03858439	
423.2	0.04027023	0.0410074	
423.4	0.04308159	0.04341253	
423.6	0.04564399	0.0457999	
423.8	0.04879791	0.04816965	
424	0.0519644	0.05052191	
424.2	0.05477766	0.0528568	
424.4	0.05728048	0.05517446	
424.6	0.05986572	0.057475	
424.8	0.06275644	0.05975857	
425	0.06552781	0.06202528	
425.2	0.06842144	0.06427526	
425.4	0.07138098	0.06650862	
425.6	0.07383977	0.0687255	
425.8	0.07651302	0.07092602	
426	0.07887584	0.07311029	
426.2	0.08150348	0.07527844	
426.4	0.08349215	0.07743059	
426.6	0.08637723	0.07956684	
426.8	0.08899273	0.08168733	
427	0.09155876	0.08379216	
427.2	0.0936673	0.08588146	
427.4	0.0960512	0.08795534	
427.6	0.09885732	0.0900139	
427.8	0.10157451	0.09205727	
428	0.1041424	0.09408556	
428.2	0.10673674	0.09609887	
428.4	0.10941548	0.09809732	
428.6	0.11217207	0.10008102	
428.8	0.11496177	0.10205007	
429	0.11748911	0.1040046	
429.2	0.1198202	0.10594469	
429.4	0.12228428	0.10787046	
429.6	0.12452983	0.10978201	
429.8	0.12690762	0.11167946	
430	0.12867342	0.1135629	
430.2	0.13085952	0.11543243	
430.4	0.13286623	0.11728817	
430.6	0.13487123	0.1191302	
430.8	0.1370242	0.12095864	
431	0.13856965	0.12277358	
431.2	0.14025728	0.12457512	
431.4	0.14204612	0.12636337	
431.6	0.14423579	0.12813841	
431.8	0.14593515	0.12990035	
432	0.14768636	0.13164929	
432.2	0.14939164	0.13338531	
432.4	0.15096647	0.13510852	
432.6	0.152743	0.13681901	
432.8	0.15439698	0.13851687	
433	0.15651615	0.1402022	
433.2	0.15842812	0.14187509	
433.4	0.15990648	0.14353563	
433.6	0.16162039	0.14518391	
433.8	0.1637282	0.14682003	
434	0.16555589	0.14844406	
434.2	0.16756322	0.15005611	
434.4	0.1692221	0.15165626	
434.6	0.17108842	0.1532446	
434.8	0.17304684	0.15482121	
435	0.17451715	0.15638618	
435.2	0.17614026	0.1579396	
435.4	0.17769967	0.15948156	
435.6	0.17959104	0.16101213	
435.8	0.18110797	0.1625314	
436	0.18260891	0.16403946	
436.2	0.18435593	0.16553638	
436.4	0.1861475	0.16702226	
436.6	0.18801747	0.16849717	
436.8	0.18980574	0.16996119	
437	0.19134266	0.1714144	
437.2	0.19233044	0.17285689	
437.4	0.19306032	0.17428872	
437.6	0.19476442	0.17570999	
437.8	0.19635554	0.17712077	
438	0.19796573	0.17852113	
438.2	0.1992256	0.17991115	
438.4	0.20043643	0.18129092	
438.6	0.2017609	0.1826605	
438.8	0.20286546	0.18401996	
439	0.20404874	0.1853694	
439.2	0.20496498	0.18670887	
439.4	0.2065278	0.18803845	
439.6	0.20794189	0.18935822	
439.8	0.20920053	0.19066825	
440	0.2106332	0.19196861	
440.2	0.21230939	0.19325937	
440.4	0.21381395	0.1945406	
440.6	0.21529915	0.19581237	
440.8	0.21676634	0.19707475	
441	0.21788927	0.19832782	
441.2	0.21942039	0.19957163	
441.4	0.22070076	0.20080627	
441.6	0.22236286	0.20203179	
441.8	0.22369288	0.20324826	
442	0.22498789	0.20445575	
442.2	0.22620607	0.20565433	
442.4	0.22685411	0.20684407	
442.6	0.22761931	0.20802502	
442.8	0.22823817	0.20919725	
443	0.22931803	0.21036083	
443.2	0.23028935	0.21151582	
443.4	0.23135043	0.21266228	
443.6	0.23209394	0.21380028	
443.8	0.23311417	0.21492988	
444	0.23395423	0.21605114	
444.2	0.23503399	0.21716413	
444.4	0.23618937	0.2182689	
444.6	0.23768804	0.21936551	
444.8	0.23890428	0.22045403	
445	0.23999288	0.22153451	
445.2	0.24121941	0.22260702	
445.4	0.24228493	0.22367161	
445.6	0.2433747	0.22472834	
445.8	0.24399518	0.22577728	
446	0.24505516	0.22681846	
446.2	0.24586185	0.22785197	
446.4	0.246433	0.22887784	
446.6	0.24758352	0.22989614	
446.8	0.24857128	0.23090692	
447	0.24986052	0.23191025	
447.2	0.25059342	0.23290616	
447.4	0.25111579	0.23389473	
447.6	0.25198069	0.23487599	
447.8	0.25290087	0.23585002	
448	0.25345978	0.23681685	
448.2	0.2548302	0.23777655	
448.4	0.25599189	0.23872916	
448.6	0.25685771	0.23967474	
448.8	0.25751029	0.24061334	
449	0.25809902	0.24154501	
449.2	0.2588706	0.2424698	
449.4	0.25970107	0.24338777	
449.6	0.26055759	0.24429896	
449.8	0.26121569	0.24520343	
450	0.26238398	0.24610121	
450.2	0.26306507	0.24699237	
450.4	0.26423277	0.24787696	
450.6	0.2650981	0.24875501	
450.8	0.2660075	0.24962658	
451	0.26695387	0.25049172	
451.2	0.26787263	0.25135047	
451.4	0.26881012	0.25220288	
451.6	0.26986719	0.253049	
451.8	0.27086374	0.25388887	
452	0.27169653	0.25472255	
452.2	0.2728541	0.25555007	
452.4	0.27303746	0.25637148	
452.6	0.27314359	0.25718682	
452.8	0.27372653	0.25799615	
453	0.27434757	0.25879951	
453.2	0.27495918	0.25959693	
453.4	0.27542739	0.26038847	
453.6	0.27600728	0.26117416	
453.8	0.27650867	0.26195406	
454	0.27729009	0.2627282	
454.2	0.27789501	0.26349662	
454.4	0.27880684	0.26425937	
454.6	0.27953914	0.26501649	
454.8	0.28017297	0.26576802	
455	0.28122902	0.26651401	
455.2	0.28199244	0.26725448	
455.4	0.28297218	0.2679895	
455.6	0.2837657	0.26871908	
455.8	0.28463373	0.26944328	
456	0.28501143	0.27016213	
456.2	0.28587973	0.27087568	
456.4	0.2862588	0.27158396	
456.6	0.28712276	0.27228701	
456.8	0.28818708	0.27298487	
457	0.28861171	0.27367759	
457.2	0.28888114	0.27436518	
457.4	0.28877433	0.2750477	
457.6	0.28932652	0.27572519	
457.8	0.28961922	0.27639767	
458	0.2900461	0.27706519	
458.2	0.29027962	0.27772778	
458.4	0.29036479	0.27838548	
458.6	0.29069402	0.27903832	
458.8	0.29107273	0.27968634	
459	0.29204783	0.28032959	
459.2	0.2924809	0.28096808	
459.4	0.29316274	0.28160186	
459.6	0.29387071	0.28223096	
459.8	0.29458272	0.28285542	
460	0.29526432	0.28347526	
460.2	0.29655127	0.28409054	
460.4	0.29719191	0.28470127	
460.6	0.29798919	0.28530749	
460.8	0.29842708	0.28590924	
461	0.29846795	0.28650654	
