Conc1	2E-07	
Start1	180	
Stop1	299.8	
Kobs	0.160254346373664	
Error Kobs	0.00476235904646268	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
180	0.00443443	0	
180.2	0.00479683	0.00168421	
180.4	0.0052485	0.00331043	
180.6	0.00622148	0.00488066	
180.8	0.00675335	0.00639683	
181	0.00750574	0.00786079	
181.2	0.0087822	0.00927435	
181.4	0.0099215	0.01063924	
181.6	0.011075	0.01195714	
181.8	0.01256492	0.01322966	
182	0.01368484	0.01445836	
182.2	0.01455594	0.01564476	
182.4	0.01553769	0.01679032	
182.6	0.01632794	0.01789643	
182.8	0.01764402	0.01896446	
183	0.0191899	0.01999571	
183.2	0.0204203	0.02099146	
183.4	0.02144216	0.02195292	
183.6	0.02198558	0.02288128	
183.8	0.0231969	0.02377768	
184	0.02374761	0.02464321	
184.2	0.02465973	0.02547895	
184.4	0.02558879	0.0262859	
184.6	0.02650153	0.02706508	
184.8	0.02740323	0.02781743	
185	0.02842587	0.02854387	
185.2	0.02942587	0.0292453	
185.4	0.03030949	0.02992258	
185.6	0.03098999	0.03057654	
185.8	0.03214573	0.03120799	
186	0.03233099	0.03181769	
186.2	0.03251813	0.03240641	
186.4	0.03252623	0.03297485	
186.6	0.03281046	0.03352372	
186.8	0.03368069	0.03405369	
187	0.03392974	0.03456542	
187.2	0.03422699	0.03505952	
187.4	0.03539761	0.03553662	
187.6	0.03594785	0.03599729	
187.8	0.03693425	0.03644209	
188	0.03721535	0.03687159	
188.2	0.03786858	0.03728629	
188.4	0.03829476	0.03768672	
188.6	0.03912372	0.03807336	
188.8	0.03996811	0.03844668	
189	0.04031503	0.03880716	
189.2	0.04030952	0.03915522	
189.4	0.04042216	0.0394913	
189.6	0.04065333	0.0398158	
189.8	0.04075004	0.04012914	
190	0.04095363	0.04043168	
190.2	0.04113252	0.04072381	
190.4	0.04086229	0.04100588	
190.6	0.04075082	0.04127824	
190.8	0.04151089	0.04154122	
191	0.04160714	0.04179515	
191.2	0.04232894	0.04204033	
191.4	0.04311862	0.04227707	
191.6	0.0437059	0.04250567	
191.8	0.04372304	0.04272639	
192	0.04399095	0.04293951	
192.2	0.04426454	0.04314529	
192.4	0.0442031	0.04334399	
192.6	0.04472018	0.04353585	
192.8	0.0445508	0.0437211	
193	0.04441927	0.04389997	
193.2	0.04455238	0.04407268	
193.4	0.04415294	0.04423945	
193.6	0.04421661	0.04440048	
193.8	0.04437431	0.04455596	
194	0.04446006	0.04470609	
194.2	0.04459796	0.04485105	
194.4	0.04437737	0.04499101	
194.6	0.04429468	0.04512616	
194.8	0.04483189	0.04525666	
195	0.04487229	0.04538266	
195.2	0.04482493	0.04550433	
195.4	0.04501924	0.0456218	
195.6	0.04536683	0.04573523	
195.8	0.0454887	0.04584476	
196	0.04550583	0.04595051	
196.2	0.04538393	0.04605262	
196.4	0.04557736	0.04615122	
196.6	0.04585722	0.04624642	
196.8	0.04557089	0.04633835	
197	0.04575404	0.04642711	
197.2	0.04600425	0.04651281	
197.4	0.04554335	0.04659556	
197.6	0.0454055	0.04667547	
197.8	0.04572348	0.04675262	
198	0.04544888	0.04682712	
198.2	0.04559071	0.04689905	
198.4	0.04531703	0.0469685	
198.6	0.04514731	0.04703557	
198.8	0.04535853	0.04710032	
199	0.0452059	0.04716284	
199.2	0.04498055	0.04722322	
199.4	0.04571155	0.04728151	
199.6	0.04584212	0.0473378	
199.8	0.04625173	0.04739214	
200	0.04669195	0.04744462	
200.2	0.04664457	0.04749529	
200.4	0.04723995	0.04754422	
200.6	0.04698379	0.04759146	
200.8	0.04739514	0.04763707	
201	0.04816823	0.04768112	
201.2	0.04783256	0.04772364	
201.4	0.04795688	0.04776471	
201.6	0.04796838	0.04780436	
201.8	0.04809103	0.04784264	
202	0.0481436	0.04787961	
202.2	0.0481585	0.0479153	
202.4	0.0484719	0.04794976	
202.6	0.04838661	0.04798304	
202.8	0.04862584	0.04801517	
203	0.04891988	0.0480462	
203.2	0.04953247	0.04807616	
203.4	0.04953588	0.04810508	
203.6	0.04946604	0.04813301	
203.8	0.04910027	0.04815998	
204	0.04924065	0.04818602	
204.2	0.04890048	0.04821117	
204.4	0.04889522	0.04823544	
204.6	0.04849771	0.04825889	
204.8	0.04892246	0.04828152	
205	0.04887204	0.04830338	
