Conc1	2E-07	
Start1	180	
Stop1	299.8	
Kobs	0.0033996384584118	
Error Kobs	0.000624705221162898	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
217.2	0.01970275	0.01892888	
217.4	0.01993974	0.01902313	
217.6	0.0201725	0.01911731	
217.8	0.02027839	0.0192114	
218	0.01984266	0.01930543	
218.2	0.0194068	0.01939937	
218.4	0.01951327	0.01949324	
218.6	0.01933148	0.01958703	
218.8	0.01986442	0.01968075	
219	0.02077021	0.01977439	
219.2	0.02080699	0.01986796	
219.4	0.0208237	0.01996145	
219.6	0.02088042	0.02005486	
219.8	0.02107516	0.0201482	
220	0.0210707	0.02024146	
220.2	0.02162826	0.02033465	
220.4	0.02169115	0.02042776	
220.6	0.02136	0.0205208	
220.8	0.02105671	0.02061376	
221	0.02104142	0.02070664	
221.2	0.02121575	0.02079945	
221.4	0.02096247	0.02089219	
221.6	0.02078814	0.02098485	
221.8	0.02069082	0.02107743	
222	0.02099557	0.02116994	
222.2	0.02127217	0.02126238	
222.4	0.0217015	0.02135474	
222.6	0.02238944	0.02144702	
222.8	0.0228797	0.02153923	
223	0.02328381	0.02163137	
223.2	0.02313899	0.02172343	
223.4	0.02315254	0.02181542	
223.6	0.02303741	0.02190733	
223.8	0.0227101	0.02199917	
224	0.02272043	0.02209093	
224.2	0.02228119	0.02218262	
224.4	0.02204517	0.02227423	
224.6	0.02137511	0.02236577	
224.8	0.02174446	0.02245724	
225	0.02134486	0.02254863	
225.2	0.02148076	0.02263995	
225.4	0.02163955	0.02273119	
225.6	0.02152242	0.02282236	
225.8	0.02190301	0.02291346	
226	0.02209022	0.02300448	
226.2	0.02185632	0.02309543	
226.4	0.02172132	0.0231863	
226.6	0.02180291	0.0232771	
226.8	0.02171199	0.02336783	
227	0.02179998	0.02345848	
227.2	0.02184713	0.02354906	
227.4	0.02243235	0.02363957	
227.6	0.0228745	0.02373	
227.8	0.02301742	0.02382036	
228	0.02328921	0.02391065	
228.2	0.02381345	0.02400086	
228.4	0.02385246	0.02409101	
228.6	0.02413605	0.02418107	
228.8	0.02462199	0.02427107	
229	0.02488419	0.02436099	
229.2	0.0255657	0.02445084	
229.4	0.0260398	0.02454062	
229.6	0.02605387	0.02463032	
