Conc1	2.5E-08	
Start1	180	
Stop1	299.8	
Kobs	0.00239319976370074	
Error Kobs	6.90827847125786E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
217.4	0.40351342	0.40877405	
217.6	0.40345577	0.40926924	
217.8	0.40373835	0.40975792	
218	0.40356126	0.41024019	
218.2	0.4041289	0.41071612	
218.4	0.40453942	0.41118581	
218.6	0.40532468	0.41164933	
218.8	0.40580981	0.41210676	
219	0.40614254	0.41255819	
219.2	0.40648664	0.4130037	
219.4	0.40676972	0.41344335	
219.6	0.40697825	0.41387723	
219.8	0.40743429	0.41430542	
220	0.40807119	0.41472798	
220.2	0.40865926	0.415145	
220.4	0.4091179	0.41555654	
220.6	0.40982474	0.41596268	
220.8	0.40998509	0.41636349	
221	0.41017039	0.41675903	
221.2	0.41054781	0.41714939	
221.4	0.4107562	0.41753462	
221.6	0.41082986	0.41791479	
221.8	0.41101072	0.41828997	
222	0.41135227	0.41866022	
222.2	0.41249765	0.41902561	
222.4	0.41313305	0.41938621	
222.6	0.41370726	0.41974207	
222.8	0.41386385	0.42009326	
223	0.41410701	0.42043984	
223.2	0.41463037	0.42078187	
223.4	0.41479327	0.42111941	
223.6	0.41539484	0.42145252	
223.8	0.41624604	0.42178125	
224	0.41678139	0.42210567	
224.2	0.41754933	0.42242583	
224.4	0.41798778	0.42274178	
224.6	0.418541	0.42305359	
224.8	0.41842874	0.42336131	
225	0.41872719	0.42366498	
225.2	0.41912568	0.42396467	
225.4	0.41925399	0.42426043	
225.6	0.4195359	0.4245523	
225.8	0.41957851	0.42484034	
226	0.42004916	0.42512459	
226.2	0.4206339	0.42540512	
226.4	0.4206384	0.42568196	
226.6	0.42069343	0.42595517	
226.8	0.42090883	0.42622479	
227	0.42146897	0.42649087	
227.2	0.42195161	0.42675346	
227.4	0.42206546	0.4270126	
227.6	0.42251155	0.42726834	
227.8	0.4228724	0.42752073	
228	0.42297729	0.42776979	
228.2	0.4236771	0.42801559	
228.4	0.42390872	0.42825816	
228.6	0.42436979	0.42849755	
228.8	0.42448873	0.42873379	
229	0.42485455	0.42896694	
229.2	0.424926	0.42919702	
229.4	0.42509414	0.42942408	
229.6	0.42561557	0.42964816	
229.8	0.42583789	0.4298693	
230	0.42616151	0.43008753	
230.2	0.42677561	0.43030291	
230.4	0.42676414	0.43051545	
230.6	0.42709936	0.4307252	
230.8	0.42750174	0.4309322	
231	0.42808193	0.43113648	
