Conc1	2E-07	
Start1	180	
Stop1	299.8	
Kobs	0.119014237372356	
Error Kobs	0.0015832293296416	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
217.4	0.08880081	0.08691605	
217.6	0.08848003	0.08691784	
217.8	0.0887727	0.08691957	
218	0.08854806	0.08692122	
218.2	0.08826706	0.08692281	
218.4	0.08807092	0.08692434	
218.6	0.087978	0.0869258	
218.8	0.08799646	0.08692721	
219	0.0882308	0.08692857	
219.2	0.08826261	0.08692986	
219.4	0.08900118	0.08693111	
219.6	0.08894652	0.08693231	
219.8	0.08903517	0.08693346	
220	0.08933801	0.08693457	
220.2	0.08916217	0.08693563	
220.4	0.08837791	0.08693665	
220.6	0.08809898	0.08693763	
220.8	0.08785854	0.08693857	
221	0.0876672	0.08693947	
221.2	0.08746457	0.08694034	
221.4	0.08703904	0.08694117	
221.6	0.08605345	0.08694197	
221.8	0.08573592	0.08694274	
222	0.08490072	0.08694347	
222.2	0.08522443	0.08694418	
222.4	0.08501258	0.08694486	
222.6	0.0853161	0.08694552	
222.8	0.08568624	0.08694614	
223	0.08600288	0.08694675	
223.2	0.08643638	0.08694732	
223.4	0.08716734	0.08694788	
223.6	0.08769379	0.08694841	
223.8	0.08764107	0.08694893	
224	0.08709527	0.08694942	
224.2	0.08651778	0.08694989	
224.4	0.0858123	0.08695035	
224.6	0.08611253	0.08695078	
224.8	0.08571749	0.0869512	
225	0.08572461	0.0869516	
225.2	0.08484382	0.08695199	
225.4	0.08489282	0.08695236	
225.6	0.08502137	0.08695272	
225.8	0.08500396	0.08695306	
226	0.08538305	0.08695339	
226.2	0.08622487	0.0869537	
226.4	0.08722752	0.08695401	
226.6	0.08815514	0.0869543	
226.8	0.08812897	0.08695458	
227	0.08858042	0.08695485	
227.2	0.08897854	0.0869551	
227.4	0.08947651	0.08695535	
227.6	0.08972963	0.08695559	
227.8	0.08952322	0.08695582	
228	0.08905924	0.08695604	
228.2	0.08914746	0.08695625	
228.4	0.0888826	0.08695645	
228.6	0.08833149	0.08695664	
228.8	0.08827653	0.08695683	
229	0.08832905	0.08695701	
229.2	0.08863569	0.08695718	
229.4	0.08900913	0.08695735	
229.6	0.08888969	0.08695751	
229.8	0.08892678	0.08695766	
230	0.08923707	0.0869578	
230.2	0.08867975	0.08695795	
230.4	0.08909673	0.08695808	
230.6	0.0889907	0.08695821	
230.8	0.08852381	0.08695833	
231	0.08806998	0.08695845	
231.2	0.08760066	0.08695857	
231.4	0.08666166	0.08695868	
231.6	0.08646466	0.08695879	
231.8	0.08628429	0.08695889	
232	0.08637253	0.08695898	
232.2	0.0865903	0.08695908	
232.4	0.08610166	0.08695917	
232.6	0.08559276	0.08695926	
232.8	0.08630399	0.08695934	
233	0.08576021	0.08695942	
233.2	0.0858502	0.08695949	
233.4	0.08536073	0.08695957	
233.6	0.08554512	0.08695964	
233.8	0.08580999	0.08695971	
234	0.0857634	0.08695977	
234.2	0.08553127	0.08695983	
234.4	0.08662591	0.08695989	
234.6	0.08657309	0.08695995	
234.8	0.08609525	0.08696001	
235	0.08605743	0.08696006	
235.2	0.08651769	0.08696011	
235.4	0.08701673	0.08696016	
235.6	0.08863026	0.08696021	
235.8	0.08931335	0.08696025	
236	0.08937547	0.0869603	
236.2	0.08890552	0.08696034	
236.4	0.08889264	0.08696038	
236.6	0.08912419	0.08696042	
236.8	0.08932004	0.08696046	
237	0.08882339	0.08696049	
237.2	0.08891481	0.08696053	
237.4	0.08872572	0.08696056	
237.6	0.08881435	0.08696059	
237.8	0.08894035	0.08696062	
238	0.08877619	0.08696065	
238.2	0.08853236	0.08696068	
238.4	0.08851572	0.0869607	
238.6	0.08793647	0.08696073	
238.8	0.08779452	0.08696075	
239	0.08808958	0.08696078	
239.2	0.08830589	0.0869608	
239.4	0.08837504	0.08696082	
239.6	0.08816606	0.08696084	
239.8	0.08724214	0.08696086	
240	0.08724214	0.08696088	
240.2	0.0864092	0.08491541	
240.4	0.08562579	0.08291804	
240.6	0.08437934	0.08096766	
240.8	0.08291261	0.07906316	
241	0.0810933	0.07720345	
241.2	0.07873082	0.07538749	
241.4	0.07645882	0.07361424	
241.6	0.073854	0.0718827	
241.8	0.07157618	0.07019189	
242	0.06946157	0.06854085	
242.2	0.06683997	0.06692865	
242.4	0.06485801	0.06535436	
